precinct,office,candidate,votes
BEATTY 01,"State Assembly, District 36","HOLMGREN, DAVID G.",34
BEATTY 01,"State Assembly, District 36","MURRAY, LAURAYNE",139
BEATTY 01,State Controller,"FITZGIBBONS, FLOYD",31
BEATTY 01,State Controller,"MARTIN, STEVE",155
BEATTY 01,State Controller,None Of These Candidates,27
BEATTY 01,State Controller,"WALLIN, KIM R.",105
BEATTY 01,State Treasurer,"ANDREWS, MARK",28
BEATTY 01,State Treasurer,"DESTEFANO, MARK",150
BEATTY 01,State Treasurer,"MARSHALL, KATE",113
BEATTY 01,State Treasurer,None Of These Candidates,26
BEATTY 01,"Supreme Court Justice, Seat C","Cherry, Michael A.",215
BEATTY 01,"Supreme Court Justice, Seat C",None Of These Candidates,84
BEATTY 01,"Supreme Court Justice, Seat F","Douglas, Michael L.",127
BEATTY 01,"Supreme Court Justice, Seat F",None Of These Candidates,56
BEATTY 01,"Supreme Court Justice, Seat F","STEEL, CYNTHIA ""DIANNE""",118
BEATTY 01,"Supreme Court Justice, Seat G","BECKER, NANCY",137
BEATTY 01,"Supreme Court Justice, Seat G",None Of These Candidates,51
BEATTY 01,"Supreme Court Justice, Seat G","Saitta, Nancy M.",122
BEATTY 01,"U.S. Representative in Congress, District 2","DERBY, JILL",120
BEATTY 01,"U.S. Representative in Congress, District 2","HELLER, DEAN",161
BEATTY 01,"U.S. Representative in Congress, District 2","KROSHUS, JAMES C.",14
BEATTY 01,"U.S. Representative in Congress, District 2","ROSEN, DANIEL",16
BEATTY 01,U.S. Senate,"CARTER, JACK",89
BEATTY 01,U.S. Senate,"ENSIGN, JOHN",200
BEATTY 01,U.S. Senate,None Of These Candidates,13
BEATTY 01,U.S. Senate,"SCHUMANN, DAVID K.",14
BEATTY 01,U.S. Senate,"TRAINOR, BRENDAN",5
CURRANT 02,Attorney General,"CHAIREZ, DON",23
CURRANT 02,Attorney General,"CORTEZ MASTO, CATHERINE",12
CURRANT 02,Attorney General,None Of These Candidates,5
CURRANT 02,COUNTY ASSESSOR,"MUSSELMAN, SANDRA M.",35
CURRANT 02,COUNTY CLERK (Republican),"MERLINO, SANDRA ""SAM""",38
CURRANT 02,COUNTY RECORDER (Republican),"FOSTER, BYRON",23
CURRANT 02,COUNTY RECORDER (Republican),"PATE, THERESA A.",13
CURRANT 02,County Sheriff - NYE,"DEMEO, TONY",28
CURRANT 02,County Sheriff - NYE,"LIESEKE, JR., WADE A.",8
CURRANT 02,COUNTY TREASURER,"BUDAHL, GARY S.",9
CURRANT 02,COUNTY TREASURER,"KRIEGH, B. LANCE",25
CURRANT 02,DISTRICT ATTORNEY,"BECKETT, BOB",37
CURRANT 02,Governor,"BERGLAND, CRAIG O.",0
CURRANT 02,Governor,"GIBBONS, JIM",30
CURRANT 02,Governor,"HANSEN, CHRISTOPHER H.",1
CURRANT 02,Governor,None Of These Candidates,1
CURRANT 02,Governor,"TITUS, DINA",9
CURRANT 02,Lieutenant Governor,"JEFFERSON, THOMAS",3
CURRANT 02,Lieutenant Governor,"KROLICKI, BRIAN K.",24
CURRANT 02,Lieutenant Governor,None Of These Candidates,4
CURRANT 02,Lieutenant Governor,"UNGER, ROBERT ""BOB""",9
CURRANT 02,PUBLIC ADMINISTRATOR,"JONES, ROBERT ""BOB""",25
CURRANT 02,PUBLIC ADMINISTRATOR,"STEM, HALINDA",9
CURRANT 02,School Board Trustee Area I,"FLOTO, DENNIS L.",13
CURRANT 02,School Board Trustee Area I,"FORSGREN, EDNA JEAN",27
CURRANT 02,Secretary Of State,"HANSEN, JANINE",9
CURRANT 02,Secretary Of State,"MILLER, ROSS",11
CURRANT 02,Secretary Of State,None Of These Candidates,2
CURRANT 02,Secretary Of State,"TARKANIAN, DANNY",19
CURRANT 02,"State Assembly, District 36","GOEDHART, ED",25
CURRANT 02,"State Assembly, District 36","HOLMGREN, DAVID G.",5
CURRANT 02,"State Assembly, District 36","MURRAY, LAURAYNE",8
CURRANT 02,State Controller,"FITZGIBBONS, FLOYD",2
CURRANT 02,State Controller,"MARTIN, STEVE",25
CURRANT 02,State Controller,None Of These Candidates,5
CURRANT 02,State Controller,"WALLIN, KIM R.",8
CURRANT 02,State Treasurer,"ANDREWS, MARK",6
CURRANT 02,State Treasurer,"DESTEFANO, MARK",16
CURRANT 02,State Treasurer,"MARSHALL, KATE",15
CURRANT 02,State Treasurer,None Of These Candidates,4
CURRANT 02,"Supreme Court Justice, Seat C","Cherry, Michael A.",25
CURRANT 02,"Supreme Court Justice, Seat C",None Of These Candidates,11
CURRANT 02,"Supreme Court Justice, Seat F","Douglas, Michael L.",13
CURRANT 02,"Supreme Court Justice, Seat F",None Of These Candidates,12
CURRANT 02,"Supreme Court Justice, Seat F","STEEL, CYNTHIA ""DIANNE""",13
CURRANT 02,"Supreme Court Justice, Seat G","BECKER, NANCY",15
CURRANT 02,"Supreme Court Justice, Seat G",None Of These Candidates,9
CURRANT 02,"Supreme Court Justice, Seat G","Saitta, Nancy M.",16
CURRANT 02,"U.S. Representative in Congress, District 2","DERBY, JILL",12
CURRANT 02,"U.S. Representative in Congress, District 2","HELLER, DEAN",22
CURRANT 02,"U.S. Representative in Congress, District 2","KROSHUS, JAMES C.",3
CURRANT 02,"U.S. Representative in Congress, District 2","ROSEN, DANIEL",1
CURRANT 02,U.S. Senate,"CARTER, JACK",8
CURRANT 02,U.S. Senate,"ENSIGN, JOHN",29
CURRANT 02,U.S. Senate,None Of These Candidates,1
CURRANT 02,U.S. Senate,"SCHUMANN, DAVID K.",3
CURRANT 02,U.S. Senate,"TRAINOR, BRENDAN",0
DUCKWATER 03,Attorney General,"CHAIREZ, DON",6
DUCKWATER 03,Attorney General,"CORTEZ MASTO, CATHERINE",23
DUCKWATER 03,Attorney General,None Of These Candidates,2
DUCKWATER 03,COUNTY ASSESSOR,"MUSSELMAN, SANDRA M.",27
DUCKWATER 03,COUNTY CLERK (Republican),"MERLINO, SANDRA ""SAM""",25
DUCKWATER 03,COUNTY RECORDER (Republican),"FOSTER, BYRON",6
DUCKWATER 03,COUNTY RECORDER (Republican),"PATE, THERESA A.",23
DUCKWATER 03,County Sheriff - NYE,"DEMEO, TONY",10
DUCKWATER 03,County Sheriff - NYE,"LIESEKE, JR., WADE A.",20
DUCKWATER 03,COUNTY TREASURER,"BUDAHL, GARY S.",25
DUCKWATER 03,COUNTY TREASURER,"KRIEGH, B. LANCE",3
DUCKWATER 03,DISTRICT ATTORNEY,"BECKETT, BOB",23
DUCKWATER 03,Governor,"BERGLAND, CRAIG O.",0
DUCKWATER 03,Governor,"GIBBONS, JIM",13
DUCKWATER 03,Governor,"HANSEN, CHRISTOPHER H.",0
DUCKWATER 03,Governor,None Of These Candidates,4
DUCKWATER 03,Governor,"TITUS, DINA",14
DUCKWATER 03,Lieutenant Governor,"JEFFERSON, THOMAS",2
DUCKWATER 03,Lieutenant Governor,"KROLICKI, BRIAN K.",5
DUCKWATER 03,Lieutenant Governor,None Of These Candidates,3
DUCKWATER 03,Lieutenant Governor,"UNGER, ROBERT ""BOB""",21
DUCKWATER 03,PUBLIC ADMINISTRATOR,"JONES, ROBERT ""BOB""",8
DUCKWATER 03,PUBLIC ADMINISTRATOR,"STEM, HALINDA",19
DUCKWATER 03,School Board Trustee Area I,"FLOTO, DENNIS L.",2
DUCKWATER 03,School Board Trustee Area I,"FORSGREN, EDNA JEAN",29
DUCKWATER 03,Secretary Of State,"HANSEN, JANINE",5
DUCKWATER 03,Secretary Of State,"MILLER, ROSS",18
DUCKWATER 03,Secretary Of State,None Of These Candidates,3
DUCKWATER 03,Secretary Of State,"TARKANIAN, DANNY",5
DUCKWATER 03,"State Assembly, District 36","GOEDHART, ED",6
DUCKWATER 03,"State Assembly, District 36","HOLMGREN, DAVID G.",1
DUCKWATER 03,"State Assembly, District 36","MURRAY, LAURAYNE",22
DUCKWATER 03,State Controller,"FITZGIBBONS, FLOYD",2
DUCKWATER 03,State Controller,"MARTIN, STEVE",8
DUCKWATER 03,State Controller,None Of These Candidates,2
DUCKWATER 03,State Controller,"WALLIN, KIM R.",19
DUCKWATER 03,State Treasurer,"ANDREWS, MARK",1
DUCKWATER 03,State Treasurer,"DESTEFANO, MARK",6
DUCKWATER 03,State Treasurer,"MARSHALL, KATE",22
DUCKWATER 03,State Treasurer,None Of These Candidates,2
DUCKWATER 03,"Supreme Court Justice, Seat C","Cherry, Michael A.",20
DUCKWATER 03,"Supreme Court Justice, Seat C",None Of These Candidates,6
DUCKWATER 03,"Supreme Court Justice, Seat F","Douglas, Michael L.",9
DUCKWATER 03,"Supreme Court Justice, Seat F",None Of These Candidates,4
DUCKWATER 03,"Supreme Court Justice, Seat F","STEEL, CYNTHIA ""DIANNE""",16
DUCKWATER 03,"Supreme Court Justice, Seat G","BECKER, NANCY",12
DUCKWATER 03,"Supreme Court Justice, Seat G",None Of These Candidates,5
DUCKWATER 03,"Supreme Court Justice, Seat G","Saitta, Nancy M.",10
DUCKWATER 03,"U.S. Representative in Congress, District 2","DERBY, JILL",21
DUCKWATER 03,"U.S. Representative in Congress, District 2","HELLER, DEAN",7
DUCKWATER 03,"U.S. Representative in Congress, District 2","KROSHUS, JAMES C.",1
DUCKWATER 03,"U.S. Representative in Congress, District 2","ROSEN, DANIEL",1
DUCKWATER 03,U.S. Senate,"CARTER, JACK",22
DUCKWATER 03,U.S. Senate,"ENSIGN, JOHN",8
DUCKWATER 03,U.S. Senate,None Of These Candidates,1
DUCKWATER 03,U.S. Senate,"SCHUMANN, DAVID K.",0
DUCKWATER 03,U.S. Senate,"TRAINOR, BRENDAN",0
FORTY BAR 18,Attorney General,"CHAIREZ, DON",18
FORTY BAR 18,Attorney General,"CORTEZ MASTO, CATHERINE",16
FORTY BAR 18,Attorney General,None Of These Candidates,7
FORTY BAR 18,COUNTY ASSESSOR,"MUSSELMAN, SANDRA M.",30
FORTY BAR 18,COUNTY CLERK (Republican),"MERLINO, SANDRA ""SAM""",29
FORTY BAR 18,COUNTY RECORDER (Republican),"FOSTER, BYRON",21
FORTY BAR 18,COUNTY RECORDER (Republican),"PATE, THERESA A.",19
FORTY BAR 18,County Sheriff - NYE,"DEMEO, TONY",30
FORTY BAR 18,County Sheriff - NYE,"LIESEKE, JR., WADE A.",11
FORTY BAR 18,COUNTY TREASURER,"BUDAHL, GARY S.",22
FORTY BAR 18,COUNTY TREASURER,"KRIEGH, B. LANCE",17
FORTY BAR 18,DISTRICT ATTORNEY,"BECKETT, BOB",26
FORTY BAR 18,Governor,"BERGLAND, CRAIG O.",0
FORTY BAR 18,Governor,"GIBBONS, JIM",18
FORTY BAR 18,Governor,"HANSEN, CHRISTOPHER H.",5
FORTY BAR 18,Governor,None Of These Candidates,2
FORTY BAR 18,Governor,"TITUS, DINA",16
FORTY BAR 18,Justice of the Peace BEATTY,"HUNT, BRADLEY LYLE",13
FORTY BAR 18,Justice of the Peace BEATTY,"SULLIVAN, GUS",22
FORTY BAR 18,Lieutenant Governor,"JEFFERSON, THOMAS",7
FORTY BAR 18,Lieutenant Governor,"KROLICKI, BRIAN K.",13
FORTY BAR 18,Lieutenant Governor,None Of These Candidates,7
FORTY BAR 18,Lieutenant Governor,"UNGER, ROBERT ""BOB""",14
FORTY BAR 18,PUBLIC ADMINISTRATOR,"JONES, ROBERT ""BOB""",21
FORTY BAR 18,PUBLIC ADMINISTRATOR,"STEM, HALINDA",17
FORTY BAR 18,Secretary Of State,"HANSEN, JANINE",7
FORTY BAR 18,Secretary Of State,"MILLER, ROSS",17
FORTY BAR 18,Secretary Of State,None Of These Candidates,5
FORTY BAR 18,Secretary Of State,"TARKANIAN, DANNY",12
FORTY BAR 18,"State Assembly, District 36","GOEDHART, ED",21
FORTY BAR 18,"State Assembly, District 36","HOLMGREN, DAVID G.",6
FORTY BAR 18,"State Assembly, District 36","MURRAY, LAURAYNE",14
FORTY BAR 18,State Controller,"FITZGIBBONS, FLOYD",5
FORTY BAR 18,State Controller,"MARTIN, STEVE",14
FORTY BAR 18,State Controller,None Of These Candidates,5
FORTY BAR 18,State Controller,"WALLIN, KIM R.",15
FORTY BAR 18,State Treasurer,"ANDREWS, MARK",6
FORTY BAR 18,State Treasurer,"DESTEFANO, MARK",16
FORTY BAR 18,State Treasurer,"MARSHALL, KATE",12
FORTY BAR 18,State Treasurer,None Of These Candidates,7
FORTY BAR 18,"Supreme Court Justice, Seat C","Cherry, Michael A.",24
FORTY BAR 18,"Supreme Court Justice, Seat C",None Of These Candidates,9
FORTY BAR 18,"Supreme Court Justice, Seat F","Douglas, Michael L.",12
FORTY BAR 18,"Supreme Court Justice, Seat F",None Of These Candidates,10
FORTY BAR 18,"Supreme Court Justice, Seat F","STEEL, CYNTHIA ""DIANNE""",18
FORTY BAR 18,"Supreme Court Justice, Seat G","BECKER, NANCY",18
FORTY BAR 18,"Supreme Court Justice, Seat G",None Of These Candidates,12
FORTY BAR 18,"Supreme Court Justice, Seat G","Saitta, Nancy M.",9
FORTY BAR 18,"U.S. Representative in Congress, District 2","DERBY, JILL",12
FORTY BAR 18,"U.S. Representative in Congress, District 2","HELLER, DEAN",19
FORTY BAR 18,"U.S. Representative in Congress, District 2","KROSHUS, JAMES C.",5
FORTY BAR 18,"U.S. Representative in Congress, District 2","ROSEN, DANIEL",4
FORTY BAR 18,U.S. Senate,"CARTER, JACK",17
FORTY BAR 18,U.S. Senate,"ENSIGN, JOHN",22
FORTY BAR 18,U.S. Senate,None Of These Candidates,0
FORTY BAR 18,U.S. Senate,"SCHUMANN, DAVID K.",0
FORTY BAR 18,U.S. Senate,"TRAINOR, BRENDAN",2
GABBS 04,Attorney General,"CHAIREZ, DON",38
GABBS 04,Attorney General,"CORTEZ MASTO, CATHERINE",58
GABBS 04,Attorney General,None Of These Candidates,13
GABBS 04,COUNTY ASSESSOR,"MUSSELMAN, SANDRA M.",91
GABBS 04,COUNTY CLERK (Republican),"MERLINO, SANDRA ""SAM""",92
GABBS 04,COUNTY RECORDER (Republican),"FOSTER, BYRON",54
GABBS 04,COUNTY RECORDER (Republican),"PATE, THERESA A.",55
GABBS 04,County Sheriff - NYE,"DEMEO, TONY",65
GABBS 04,County Sheriff - NYE,"LIESEKE, JR., WADE A.",37
GABBS 04,COUNTY TREASURER,"BUDAHL, GARY S.",52
GABBS 04,COUNTY TREASURER,"KRIEGH, B. LANCE",56
GABBS 04,DISTRICT ATTORNEY,"BECKETT, BOB",90
GABBS 04,Governor,"BERGLAND, CRAIG O.",1
GABBS 04,Governor,"GIBBONS, JIM",66
GABBS 04,Governor,"HANSEN, CHRISTOPHER H.",4
GABBS 04,Governor,None Of These Candidates,3
GABBS 04,Governor,"TITUS, DINA",36
GABBS 04,Lieutenant Governor,"JEFFERSON, THOMAS",10
GABBS 04,Lieutenant Governor,"KROLICKI, BRIAN K.",54
GABBS 04,Lieutenant Governor,None Of These Candidates,3
GABBS 04,Lieutenant Governor,"UNGER, ROBERT ""BOB""",43
GABBS 04,PUBLIC ADMINISTRATOR,"JONES, ROBERT ""BOB""",60
GABBS 04,PUBLIC ADMINISTRATOR,"STEM, HALINDA",45
GABBS 04,School Board Trustee Area I,"FLOTO, DENNIS L.",57
GABBS 04,School Board Trustee Area I,"FORSGREN, EDNA JEAN",47
GABBS 04,Secretary Of State,"HANSEN, JANINE",17
GABBS 04,Secretary Of State,"MILLER, ROSS",46
GABBS 04,Secretary Of State,None Of These Candidates,3
GABBS 04,Secretary Of State,"TARKANIAN, DANNY",43
GABBS 04,"State Assembly, District 36","GOEDHART, ED",64
GABBS 04,"State Assembly, District 36","HOLMGREN, DAVID G.",13
GABBS 04,"State Assembly, District 36","MURRAY, LAURAYNE",33
GABBS 04,State Controller,"FITZGIBBONS, FLOYD",8
GABBS 04,State Controller,"MARTIN, STEVE",53
GABBS 04,State Controller,None Of These Candidates,3
GABBS 04,State Controller,"WALLIN, KIM R.",45
GABBS 04,State Treasurer,"ANDREWS, MARK",9
GABBS 04,State Treasurer,"DESTEFANO, MARK",48
GABBS 04,State Treasurer,"MARSHALL, KATE",52
GABBS 04,State Treasurer,None Of These Candidates,0
GABBS 04,"Supreme Court Justice, Seat C","Cherry, Michael A.",73
GABBS 04,"Supreme Court Justice, Seat C",None Of These Candidates,31
GABBS 04,"Supreme Court Justice, Seat F","Douglas, Michael L.",27
GABBS 04,"Supreme Court Justice, Seat F",None Of These Candidates,19
GABBS 04,"Supreme Court Justice, Seat F","STEEL, CYNTHIA ""DIANNE""",62
GABBS 04,"Supreme Court Justice, Seat G","BECKER, NANCY",59
GABBS 04,"Supreme Court Justice, Seat G",None Of These Candidates,20
GABBS 04,"Supreme Court Justice, Seat G","Saitta, Nancy M.",27
GABBS 04,"U.S. Representative in Congress, District 2","DERBY, JILL",46
GABBS 04,"U.S. Representative in Congress, District 2","HELLER, DEAN",61
GABBS 04,"U.S. Representative in Congress, District 2","KROSHUS, JAMES C.",1
GABBS 04,"U.S. Representative in Congress, District 2","ROSEN, DANIEL",2
GABBS 04,U.S. Senate,"CARTER, JACK",46
GABBS 04,U.S. Senate,"ENSIGN, JOHN",59
GABBS 04,U.S. Senate,None Of These Candidates,2
GABBS 04,U.S. Senate,"SCHUMANN, DAVID K.",2
GABBS 04,U.S. Senate,"TRAINOR, BRENDAN",1
IONE 05,Attorney General,"CHAIREZ, DON",8
IONE 05,Attorney General,"CORTEZ MASTO, CATHERINE",5
IONE 05,Attorney General,None Of These Candidates,2
IONE 05,COUNTY ASSESSOR,"MUSSELMAN, SANDRA M.",15
IONE 05,COUNTY CLERK (Republican),"MERLINO, SANDRA ""SAM""",15
IONE 05,COUNTY RECORDER (Republican),"FOSTER, BYRON",6
IONE 05,COUNTY RECORDER (Republican),"PATE, THERESA A.",7
IONE 05,County Sheriff - NYE,"DEMEO, TONY",7
IONE 05,County Sheriff - NYE,"LIESEKE, JR., WADE A.",3
IONE 05,COUNTY TREASURER,"BUDAHL, GARY S.",4
IONE 05,COUNTY TREASURER,"KRIEGH, B. LANCE",8
IONE 05,DISTRICT ATTORNEY,"BECKETT, BOB",13
IONE 05,Governor,"BERGLAND, CRAIG O.",0
IONE 05,Governor,"GIBBONS, JIM",9
IONE 05,Governor,"HANSEN, CHRISTOPHER H.",0
IONE 05,Governor,None Of These Candidates,2
IONE 05,Governor,"TITUS, DINA",4
IONE 05,Lieutenant Governor,"JEFFERSON, THOMAS",1
IONE 05,Lieutenant Governor,"KROLICKI, BRIAN K.",11
IONE 05,Lieutenant Governor,None Of These Candidates,0
IONE 05,Lieutenant Governor,"UNGER, ROBERT ""BOB""",3
IONE 05,PUBLIC ADMINISTRATOR,"JONES, ROBERT ""BOB""",9
IONE 05,PUBLIC ADMINISTRATOR,"STEM, HALINDA",4
IONE 05,School Board Trustee Area I,"FLOTO, DENNIS L.",6
IONE 05,School Board Trustee Area I,"FORSGREN, EDNA JEAN",6
IONE 05,Secretary Of State,"HANSEN, JANINE",2
IONE 05,Secretary Of State,"MILLER, ROSS",2
IONE 05,Secretary Of State,None Of These Candidates,1
IONE 05,Secretary Of State,"TARKANIAN, DANNY",8
IONE 05,"State Assembly, District 36","GOEDHART, ED",6
IONE 05,"State Assembly, District 36","HOLMGREN, DAVID G.",3
IONE 05,"State Assembly, District 36","MURRAY, LAURAYNE",6
IONE 05,State Controller,"FITZGIBBONS, FLOYD",2
IONE 05,State Controller,"MARTIN, STEVE",9
IONE 05,State Controller,None Of These Candidates,1
IONE 05,State Controller,"WALLIN, KIM R.",2
IONE 05,State Treasurer,"ANDREWS, MARK",1
IONE 05,State Treasurer,"DESTEFANO, MARK",9
IONE 05,State Treasurer,"MARSHALL, KATE",4
IONE 05,State Treasurer,None Of These Candidates,1
IONE 05,"Supreme Court Justice, Seat C","Cherry, Michael A.",5
IONE 05,"Supreme Court Justice, Seat C",None Of These Candidates,7
IONE 05,"Supreme Court Justice, Seat F","Douglas, Michael L.",2
IONE 05,"Supreme Court Justice, Seat F",None Of These Candidates,7
IONE 05,"Supreme Court Justice, Seat F","STEEL, CYNTHIA ""DIANNE""",4
IONE 05,"Supreme Court Justice, Seat G","BECKER, NANCY",4
IONE 05,"Supreme Court Justice, Seat G",None Of These Candidates,6
IONE 05,"Supreme Court Justice, Seat G","Saitta, Nancy M.",5
IONE 05,"U.S. Representative in Congress, District 2","DERBY, JILL",2
IONE 05,"U.S. Representative in Congress, District 2","HELLER, DEAN",12
IONE 05,"U.S. Representative in Congress, District 2","KROSHUS, JAMES C.",1
IONE 05,"U.S. Representative in Congress, District 2","ROSEN, DANIEL",0
IONE 05,U.S. Senate,"CARTER, JACK",2
IONE 05,U.S. Senate,"ENSIGN, JOHN",11
IONE 05,U.S. Senate,None Of These Candidates,2
IONE 05,U.S. Senate,"SCHUMANN, DAVID K.",0
IONE 05,U.S. Senate,"TRAINOR, BRENDAN",0
MANHATTAN 07,Attorney General,"CHAIREZ, DON",20
MANHATTAN 07,Attorney General,"CORTEZ MASTO, CATHERINE",14
MANHATTAN 07,Attorney General,None Of These Candidates,7
MANHATTAN 07,COUNTY ASSESSOR,"MUSSELMAN, SANDRA M.",35
MANHATTAN 07,COUNTY CLERK (Republican),"MERLINO, SANDRA ""SAM""",36
MANHATTAN 07,COUNTY RECORDER (Republican),"FOSTER, BYRON",23
MANHATTAN 07,COUNTY RECORDER (Republican),"PATE, THERESA A.",18
MANHATTAN 07,County Sheriff - NYE,"DEMEO, TONY",31
