precinct,office,candidate,votes
Precinct 1,United States Senator (Democratic),"Carter, Jack",23
Precinct 1,United States Senator (Democratic),None Of These Candidates,23
Precinct 1,United States Senator (Democratic),"Tun, Ruby jee",3
Precinct 1,United States Senator (Republican),"Ensign, John",61
Precinct 1,United States Senator (Republican),"Hamilton, Edward ""Fast Eddie""",5
Precinct 1,United States Senator (Republican),None Of These Candidates,11
Precinct 2,DISTRICT ATTORNEY (Republican),"LEVENTHAL, TODD M.",10
Precinct 2,DISTRICT ATTORNEY (Republican),"SCHAEFFER, WILLIAM E.",5
Precinct 2,DISTRICT ATTORNEY (Republican),"WHITE, LINDA S.",3
Precinct 2,Governor (Democratic),"Gibson, James B.",
Precinct 2,Governor (Democratic),"McConnell, Leola",
Precinct 2,Governor (Democratic),None Of These Candidates,
Precinct 2,Governor (Democratic),"Titus, Dina",
Precinct 2,Governor (Republican),"Beers, Bob",8
Precinct 2,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",1
Precinct 2,Governor (Republican),"GIBBONS, JIM",7
Precinct 2,Governor (Republican),"Hunt, Lorraine T.",0
Precinct 2,Governor (Republican),"Lusak, Stanleigh Harold",0
Precinct 2,Governor (Republican),None Of These Candidates,2
Precinct 2,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",
Precinct 2,Lieutenant Governor (Democratic),"Montgomery, Bill",
Precinct 2,Lieutenant Governor (Democratic),None Of These Candidates,
Precinct 2,Lieutenant Governor (Democratic),"Stupak, Bob",
Precinct 2,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",
Precinct 2,Lieutenant Governor (Republican),"Hammargren, Lonnie",0
Precinct 2,Lieutenant Governor (Republican),"Kao, George",2
Precinct 2,Lieutenant Governor (Republican),"Krolicki, Brian",8
Precinct 2,Lieutenant Governor (Republican),"Moncrief, Janet",1
Precinct 2,Lieutenant Governor (Republican),None Of These Candidates,4
Precinct 2,Lieutenant Governor (Republican),"Woollen, Barbara Lee",3
Precinct 2,School Board Trustee Seat D (Nonpartisan),"KILE, DOUGLAS",24
Precinct 2,"School Board Trustee, Seat C (Nonpartisan)","HARTMAN, FREDERICK N.",23
Precinct 2,"School Board Trustee, Seat E (Nonpartisan)","HUELSEN-WILKS, SHERRY L.",21
Precinct 2,Secretary Of State (Democratic),"Boyd, Roderick",
Precinct 2,Secretary Of State (Democratic),"Miller, Ross",
Precinct 2,Secretary Of State (Democratic),None Of These Candidates,
Precinct 2,Secretary Of State (Republican),None Of These Candidates,3
Precinct 2,Secretary Of State (Republican),"Scroggins, Brian",5
Precinct 2,Secretary Of State (Republican),"Tarkanian, Danny",9
Precinct 2,Sheriff - NP (Nonpartisan),"ELGAN, KENNETH N.",22
Precinct 2,"State Assembly, District 36 (Democratic)","COCHRAN, ANGIE G.",
Precinct 2,"State Assembly, District 36 (Democratic)","KULKIN, HARLEY Z.",
Precinct 2,"State Assembly, District 36 (Democratic)","MURRAY, LAURAYNE",
Precinct 2,"State Assembly, District 36 (Republican)","BROWN, JOHN M.",4
Precinct 2,"State Assembly, District 36 (Republican)","GOEDHART, ED",5
Precinct 2,"State Assembly, District 36 (Republican)","HIGBEE, JR., ED",5
Precinct 2,"State Board of Education, District 10 (Nonpartisan)","FERRY, CLIFF",23
Precinct 2,State Treasurer (Democratic),"Marshall, Kate",
Precinct 2,State Treasurer (Democratic),None Of These Candidates,
Precinct 2,State Treasurer (Democratic),"VanderPal, Geoffrey",
Precinct 2,State Treasurer (Republican),"Augustine, Kathy",2
Precinct 2,State Treasurer (Republican),"DeStefano, Mark",4
Precinct 2,State Treasurer (Republican),None Of These Candidates,5
Precinct 2,State Treasurer (Republican),"Pitts, Joseph",5
Precinct 2,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",4
Precinct 2,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",5
Precinct 2,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,13
Precinct 2,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",6
Precinct 2,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",4
Precinct 2,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",6
Precinct 2,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",1
Precinct 2,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,13
Precinct 2,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",4
Precinct 2,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",1
Precinct 2,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",2
Precinct 2,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",0
Precinct 2,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",12
Precinct 2,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",3
Precinct 2,United States Senator (Democratic),"Carter, Jack",
Precinct 2,United States Senator (Democratic),None Of These Candidates,
Precinct 2,United States Senator (Democratic),"Tun, Ruby jee",
Precinct 2,United States Senator (Republican),"Ensign, John",16
Precinct 2,United States Senator (Republican),"Hamilton, Edward ""Fast Eddie""",1
Precinct 2,United States Senator (Republican),None Of These Candidates,1
Precinct 3,DISTRICT ATTORNEY (Republican),"LEVENTHAL, TODD M.",31
Precinct 3,DISTRICT ATTORNEY (Republican),"SCHAEFFER, WILLIAM E.",20
Precinct 3,DISTRICT ATTORNEY (Republican),"WHITE, LINDA S.",23
Precinct 3,Governor (Democratic),"Gibson, James B.",17
Precinct 3,Governor (Democratic),"McConnell, Leola",2
Precinct 3,Governor (Democratic),None Of These Candidates,3
Precinct 3,Governor (Democratic),"Titus, Dina",7
Precinct 3,Governor (Republican),"Beers, Bob",4
Precinct 3,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",1
Precinct 3,Governor (Republican),"GIBBONS, JIM",55
Precinct 3,Governor (Republican),"Hunt, Lorraine T.",9
Precinct 3,Governor (Republican),"Lusak, Stanleigh Harold",1
Precinct 3,Governor (Republican),None Of These Candidates,4
Precinct 3,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",4
Precinct 3,Lieutenant Governor (Democratic),"Montgomery, Bill",3
Precinct 3,Lieutenant Governor (Democratic),None Of These Candidates,11
Precinct 3,Lieutenant Governor (Democratic),"Stupak, Bob",8
Precinct 3,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",1
Precinct 3,Lieutenant Governor (Republican),"Hammargren, Lonnie",9
Precinct 3,Lieutenant Governor (Republican),"Kao, George",6
Precinct 3,Lieutenant Governor (Republican),"Krolicki, Brian",30
Precinct 3,Lieutenant Governor (Republican),"Moncrief, Janet",3
Precinct 3,Lieutenant Governor (Republican),None Of These Candidates,13
Precinct 3,Lieutenant Governor (Republican),"Woollen, Barbara Lee",13
Precinct 3,School Board Trustee Seat D (Nonpartisan),"KILE, DOUGLAS",101
Precinct 3,"School Board Trustee, Seat C (Nonpartisan)","HARTMAN, FREDERICK N.",100
Precinct 3,"School Board Trustee, Seat E (Nonpartisan)","HUELSEN-WILKS, SHERRY L.",80
Precinct 3,Secretary Of State (Democratic),"Boyd, Roderick",4
Precinct 3,Secretary Of State (Democratic),"Miller, Ross",14
Precinct 3,Secretary Of State (Democratic),None Of These Candidates,9
Precinct 3,Secretary Of State (Republican),None Of These Candidates,14
Precinct 3,Secretary Of State (Republican),"Scroggins, Brian",21
Precinct 3,Secretary Of State (Republican),"Tarkanian, Danny",37
Precinct 3,Sheriff - NP (Nonpartisan),"ELGAN, KENNETH N.",103
Precinct 3,"State Assembly, District 36 (Democratic)","COCHRAN, ANGIE G.",7
Precinct 3,"State Assembly, District 36 (Democratic)","KULKIN, HARLEY Z.",8
Precinct 3,"State Assembly, District 36 (Democratic)","MURRAY, LAURAYNE",13
Precinct 3,"State Assembly, District 36 (Republican)","BROWN, JOHN M.",21
Precinct 3,"State Assembly, District 36 (Republican)","GOEDHART, ED",35
Precinct 3,"State Assembly, District 36 (Republican)","HIGBEE, JR., ED",10
Precinct 3,"State Board of Education, District 10 (Nonpartisan)","FERRY, CLIFF",87
Precinct 3,State Treasurer (Democratic),"Marshall, Kate",14
Precinct 3,State Treasurer (Democratic),None Of These Candidates,8
Precinct 3,State Treasurer (Democratic),"VanderPal, Geoffrey",6
Precinct 3,State Treasurer (Republican),"Augustine, Kathy",19
Precinct 3,State Treasurer (Republican),"DeStefano, Mark",27
Precinct 3,State Treasurer (Republican),None Of These Candidates,17
Precinct 3,State Treasurer (Republican),"Pitts, Joseph",10
Precinct 3,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",16
Precinct 3,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",22
Precinct 3,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,30
Precinct 3,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",38
Precinct 3,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",22
Precinct 3,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",16
Precinct 3,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",22
Precinct 3,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,28
Precinct 3,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",20
Precinct 3,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",18
Precinct 3,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",23
Precinct 3,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",2
Precinct 3,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",28
Precinct 3,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",1
Precinct 3,United States Senator (Democratic),"Carter, Jack",11
Precinct 3,United States Senator (Democratic),None Of These Candidates,11
Precinct 3,United States Senator (Democratic),"Tun, Ruby jee",7
Precinct 3,United States Senator (Republican),"Ensign, John",67
Precinct 3,United States Senator (Republican),"Hamilton, Edward ""Fast Eddie""",4
Precinct 3,United States Senator (Republican),None Of These Candidates,5
Precinct 4,DISTRICT ATTORNEY (Republican),"LEVENTHAL, TODD M.",5
Precinct 4,DISTRICT ATTORNEY (Republican),"SCHAEFFER, WILLIAM E.",2
Precinct 4,DISTRICT ATTORNEY (Republican),"WHITE, LINDA S.",3
Precinct 4,Governor (Democratic),"Gibson, James B.",
Precinct 4,Governor (Democratic),"McConnell, Leola",
Precinct 4,Governor (Democratic),None Of These Candidates,
Precinct 4,Governor (Democratic),"Titus, Dina",
Precinct 4,Governor (Republican),"Beers, Bob",1
Precinct 4,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",0
Precinct 4,Governor (Republican),"GIBBONS, JIM",7
Precinct 4,Governor (Republican),"Hunt, Lorraine T.",1
Precinct 4,Governor (Republican),"Lusak, Stanleigh Harold",0
Precinct 4,Governor (Republican),None Of These Candidates,2
Precinct 4,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",
Precinct 4,Lieutenant Governor (Democratic),"Montgomery, Bill",
Precinct 4,Lieutenant Governor (Democratic),None Of These Candidates,
Precinct 4,Lieutenant Governor (Democratic),"Stupak, Bob",
Precinct 4,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",
Precinct 4,Lieutenant Governor (Republican),"Hammargren, Lonnie",0
Precinct 4,Lieutenant Governor (Republican),"Kao, George",0
Precinct 4,Lieutenant Governor (Republican),"Krolicki, Brian",4
Precinct 4,Lieutenant Governor (Republican),"Moncrief, Janet",0
Precinct 4,Lieutenant Governor (Republican),None Of These Candidates,3
Precinct 4,Lieutenant Governor (Republican),"Woollen, Barbara Lee",4
Precinct 4,School Board Trustee Seat D (Nonpartisan),"KILE, DOUGLAS",
Precinct 4,"School Board Trustee, Seat C (Nonpartisan)","HARTMAN, FREDERICK N.",
Precinct 4,"School Board Trustee, Seat E (Nonpartisan)","HUELSEN-WILKS, SHERRY L.",
Precinct 4,Secretary Of State (Democratic),"Boyd, Roderick",
Precinct 4,Secretary Of State (Democratic),"Miller, Ross",
Precinct 4,Secretary Of State (Democratic),None Of These Candidates,
Precinct 4,Secretary Of State (Republican),None Of These Candidates,4
Precinct 4,Secretary Of State (Republican),"Scroggins, Brian",1
Precinct 4,Secretary Of State (Republican),"Tarkanian, Danny",5
Precinct 4,Sheriff - NP (Nonpartisan),"ELGAN, KENNETH N.",10
Precinct 4,"State Assembly, District 36 (Democratic)","COCHRAN, ANGIE G.",
Precinct 4,"State Assembly, District 36 (Democratic)","KULKIN, HARLEY Z.",
Precinct 4,"State Assembly, District 36 (Democratic)","MURRAY, LAURAYNE",
Precinct 4,"State Assembly, District 36 (Republican)","BROWN, JOHN M.",3
Precinct 4,"State Assembly, District 36 (Republican)","GOEDHART, ED",7
Precinct 4,"State Assembly, District 36 (Republican)","HIGBEE, JR., ED",0
Precinct 4,"State Board of Education, District 10 (Nonpartisan)","FERRY, CLIFF",
Precinct 4,State Treasurer (Democratic),"Marshall, Kate",
Precinct 4,State Treasurer (Democratic),None Of These Candidates,
Precinct 4,State Treasurer (Democratic),"VanderPal, Geoffrey",
Precinct 4,State Treasurer (Republican),"Augustine, Kathy",4
Precinct 4,State Treasurer (Republican),"DeStefano, Mark",2
Precinct 4,State Treasurer (Republican),None Of These Candidates,5
Precinct 4,State Treasurer (Republican),"Pitts, Joseph",0
Precinct 4,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",3
Precinct 4,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",0
Precinct 4,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,7
Precinct 4,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",2
Precinct 4,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",2
Precinct 4,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",0
Precinct 4,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",3
Precinct 4,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,5
Precinct 4,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",2
Precinct 4,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",2
Precinct 4,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",1
Precinct 4,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",0
Precinct 4,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",7
Precinct 4,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",0
Precinct 4,United States Senator (Democratic),"Carter, Jack",0
Precinct 4,United States Senator (Democratic),None Of These Candidates,0
Precinct 4,United States Senator (Democratic),"Tun, Ruby jee",0
Precinct 4,United States Senator (Republican),"Ensign, John",9
Precinct 4,United States Senator (Republican),"Hamilton, Edward ""Fast Eddie""",0
Precinct 4,United States Senator (Republican),None Of These Candidates,2
Precinct 5,DISTRICT ATTORNEY (Republican),"LEVENTHAL, TODD M.",0
Precinct 5,DISTRICT ATTORNEY (Republican),"SCHAEFFER, WILLIAM E.",0
Precinct 5,DISTRICT ATTORNEY (Republican),"WHITE, LINDA S.",0
Precinct 5,Governor (Democratic),"Gibson, James B.",0
Precinct 5,Governor (Democratic),"McConnell, Leola",0
Precinct 5,Governor (Democratic),None Of These Candidates,0
Precinct 5,Governor (Democratic),"Titus, Dina",0
Precinct 5,Governor (Republican),"Beers, Bob",0
Precinct 5,Governor (Republican),"DAMAYO, MELODY ""MIMI MIYAGI""",0
Precinct 5,Governor (Republican),"GIBBONS, JIM",0
Precinct 5,Governor (Republican),"Hunt, Lorraine T.",0
Precinct 5,Governor (Republican),"Lusak, Stanleigh Harold",0
Precinct 5,Governor (Republican),None Of These Candidates,0
Precinct 5,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",0
Precinct 5,Lieutenant Governor (Democratic),"Montgomery, Bill",0
Precinct 5,Lieutenant Governor (Democratic),None Of These Candidates,0
Precinct 5,Lieutenant Governor (Democratic),"Stupak, Bob",0
Precinct 5,Lieutenant Governor (Democratic),"UNGER, ROBERT ""BOB""",0
Precinct 5,Lieutenant Governor (Republican),"Hammargren, Lonnie",0
Precinct 5,Lieutenant Governor (Republican),"Kao, George",0
Precinct 5,Lieutenant Governor (Republican),"Krolicki, Brian",0
Precinct 5,Lieutenant Governor (Republican),"Moncrief, Janet",0
Precinct 5,Lieutenant Governor (Republican),None Of These Candidates,0
Precinct 5,Lieutenant Governor (Republican),"Woollen, Barbara Lee",0
Precinct 5,School Board Trustee Seat D (Nonpartisan),"KILE, DOUGLAS",0
Precinct 5,"School Board Trustee, Seat C (Nonpartisan)","HARTMAN, FREDERICK N.",0
Precinct 5,"School Board Trustee, Seat E (Nonpartisan)","HUELSEN-WILKS, SHERRY L.",0
Precinct 5,Secretary Of State (Democratic),"Boyd, Roderick",0
Precinct 5,Secretary Of State (Democratic),"Miller, Ross",0
Precinct 5,Secretary Of State (Democratic),None Of These Candidates,0
Precinct 5,Secretary Of State (Republican),None Of These Candidates,0
Precinct 5,Secretary Of State (Republican),"Scroggins, Brian",0
Precinct 5,Secretary Of State (Republican),"Tarkanian, Danny",0
Precinct 5,Sheriff - NP (Nonpartisan),"ELGAN, KENNETH N.",0
Precinct 5,"State Assembly, District 36 (Democratic)","COCHRAN, ANGIE G.",0
Precinct 5,"State Assembly, District 36 (Democratic)","KULKIN, HARLEY Z.",0
Precinct 5,"State Assembly, District 36 (Democratic)","MURRAY, LAURAYNE",0
Precinct 5,"State Assembly, District 36 (Republican)","BROWN, JOHN M.",0
Precinct 5,"State Assembly, District 36 (Republican)","GOEDHART, ED",0
Precinct 5,"State Assembly, District 36 (Republican)","HIGBEE, JR., ED",0
Precinct 5,"State Board of Education, District 10 (Nonpartisan)","FERRY, CLIFF",0
Precinct 5,State Treasurer (Democratic),"Marshall, Kate",0
Precinct 5,State Treasurer (Democratic),None Of These Candidates,0
Precinct 5,State Treasurer (Democratic),"VanderPal, Geoffrey",0
Precinct 5,State Treasurer (Republican),"Augustine, Kathy",0
Precinct 5,State Treasurer (Republican),"DeStefano, Mark",0
Precinct 5,State Treasurer (Republican),None Of These Candidates,0
Precinct 5,State Treasurer (Republican),"Pitts, Joseph",0
Precinct 5,"Supreme Court Justice, Seat F (Nonpartisan)","Calvert, John",0
Precinct 5,"Supreme Court Justice, Seat F (Nonpartisan)","Douglas, Michael L.",0
Precinct 5,"Supreme Court Justice, Seat F (Nonpartisan)",None Of These Candidates,0
Precinct 5,"Supreme Court Justice, Seat F (Nonpartisan)","STEEL, CYNTHIA ""DIANNE""",0
Precinct 5,"Supreme Court Justice, Seat G (Nonpartisan)","Becker, Nancy",0
Precinct 5,"Supreme Court Justice, Seat G (Nonpartisan)","Christensen, Thomas F.",0
Precinct 5,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",0
Precinct 5,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,0
Precinct 5,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",0
Precinct 5,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",0
Precinct 5,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",0
Precinct 5,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",0
Precinct 5,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",0
Precinct 5,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",0
Precinct 5,United States Senator (Democratic),"Carter, Jack",0
Precinct 5,United States Senator (Democratic),None Of These Candidates,0
Precinct 5,United States Senator (Democratic),"Tun, Ruby jee",0
Precinct 5,United States Senator (Republican),"Ensign, John",0
Precinct 5,United States Senator (Republican),"Hamilton, Edward ""Fast Eddie""",0
Precinct 5,United States Senator (Republican),None Of These Candidates,0
Precinct 88,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",0
Precinct 88,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",0
Precinct 88,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",0
Precinct 88,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",0
Precinct 88,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",0
Precinct 88,United States Senator (Democratic),"Carter, Jack",0
Precinct 88,United States Senator (Democratic),None Of These Candidates,0
Precinct 88,United States Senator (Democratic),"Tun, Ruby jee",0
Precinct 88,United States Senator (Republican),"Ensign, John",0
Precinct 88,United States Senator (Republican),"Hamilton, Edward ""Fast Eddie""",0
Precinct 88,United States Senator (Republican),None Of These Candidates,0
