precinct,office,candidate,votes
Precinct 14,"State Assembly, District 32","MARVEL, JOHN",152
Precinct 14,"State Assembly, District 32","MORROW, JOAN",18
Precinct 14,"State Senate, Rural Senatorial District","JEFFERSON, THOMAS",21
Precinct 14,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",143
Precinct 14,"Supreme Court Justice, Seat A","HARDESTY, JIM",107
Precinct 14,"Supreme Court Justice, Seat A",None Of These Candidates,22
Precinct 14,"Supreme Court Justice, Seat A","STEEL, CYNTHIA ""DIANNE""",36
Precinct 14,"Supreme Court Justice, Seat E","MASON, JOHN E.",70
Precinct 14,"Supreme Court Justice, Seat E",None Of These Candidates,24
Precinct 14,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",73
Precinct 14,"Supreme Court Justice, Seat F","Douglas, Michael L.",55
Precinct 14,"Supreme Court Justice, Seat F","HANSEN, JOEL FR",57
Precinct 14,"Supreme Court Justice, Seat F",None Of These Candidates,50
Precinct 14,"U.S. Representative in Congress, District 2","COCHRAN, ANGIE G.",19
Precinct 14,"U.S. Representative in Congress, District 2","GIBBONS, JIM",147
Precinct 14,"U.S. Representative in Congress, District 2","HANSEN, JANINE",3
Precinct 14,"U.S. Representative in Congress, District 2","TRAINOR, BRENDAN J.",2
Precinct 14,United States Senator,"HURST, THOMAS L.",1
Precinct 14,United States Senator,"MARINCH, GARY",0
Precinct 14,United States Senator,None Of These Candidates,4
Precinct 14,United States Senator,"REID, HARRY",83
Precinct 14,United States Senator,"SCHUMANN, DAVID K.",0
Precinct 14,United States Senator,"ZISER, RICHARD",85
Precinct 14,"University Board of Regents, District  8","AIAZZI, STAN",69
Precinct 14,"University Board of Regents, District  8","GALLAGHER, DOROTHY S.",77
Precinct 15,County Commissioner Seat A,"FRANSWAY, TOM",139
Precinct 15,County Commissioner Seat B,"MILTON, JOHN H.",134
Precinct 15,County Commissioner Seat D,"AMOS, GARLEY",88
Precinct 15,County Commissioner Seat D,"SCHREMPP, RONALD E.",68
Precinct 15,"Humboldt County Hospital Dist Trustee, Seat D","ANTHONY, JERRY B.",72
Precinct 15,"Humboldt County Hospital Dist Trustee, Seat D","COLBY, ROGER J.",69
Precinct 15,President and Vice President of the United States,"BADNARIK, MICHAEL",2
Precinct 15,President and Vice President of the United States,"BUSH, GEORGE W.",127
Precinct 15,President and Vice President of the United States,"COBB, DAVID",1
Precinct 15,President and Vice President of the United States,"KERRY, JOHN F.",29
Precinct 15,President and Vice President of the United States,"NADER, RALPH",6
Precinct 15,President and Vice President of the United States,None Of These Candidates,0
Precinct 15,President and Vice President of the United States,"PEROUTKA, MICHAEL A.",0
Precinct 15,"State Assembly, District 33","CARPENTER, JOHN C.",139
Precinct 15,"State Senate, Rural Senatorial District","JEFFERSON, THOMAS",37
Precinct 15,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",121
Precinct 15,"Supreme Court Justice, Seat A","HARDESTY, JIM",83
Precinct 15,"Supreme Court Justice, Seat A",None Of These Candidates,27
Precinct 15,"Supreme Court Justice, Seat A","STEEL, CYNTHIA ""DIANNE""",49
Precinct 15,"Supreme Court Justice, Seat E","MASON, JOHN E.",78
Precinct 15,"Supreme Court Justice, Seat E",None Of These Candidates,32
Precinct 15,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",47
Precinct 15,"Supreme Court Justice, Seat F","Douglas, Michael L.",55
Precinct 15,"Supreme Court Justice, Seat F","HANSEN, JOEL FR",59
Precinct 15,"Supreme Court Justice, Seat F",None Of These Candidates,42
Precinct 15,"U.S. Representative in Congress, District 2","COCHRAN, ANGIE G.",22
Precinct 15,"U.S. Representative in Congress, District 2","GIBBONS, JIM",125
Precinct 15,"U.S. Representative in Congress, District 2","HANSEN, JANINE",14
Precinct 15,"U.S. Representative in Congress, District 2","TRAINOR, BRENDAN J.",2
Precinct 15,United States Senator,"HURST, THOMAS L.",1
Precinct 15,United States Senator,"MARINCH, GARY",3
Precinct 15,United States Senator,None Of These Candidates,6
Precinct 15,United States Senator,"REID, HARRY",67
Precinct 15,United States Senator,"SCHUMANN, DAVID K.",5
Precinct 15,United States Senator,"ZISER, RICHARD",82
Precinct 15,"University Board of Regents, District  8","AIAZZI, STAN",54
Precinct 15,"University Board of Regents, District  8","GALLAGHER, DOROTHY S.",91
Precinct 2,County Commissioner Seat A,"FRANSWAY, TOM",314
Precinct 2,County Commissioner Seat B,"MILTON, JOHN H.",310
Precinct 2,County Commissioner Seat D,"AMOS, GARLEY",206
Precinct 2,County Commissioner Seat D,"SCHREMPP, RONALD E.",163
Precinct 2,"Humboldt County Hospital Dist Trustee, Seat D","ANTHONY, JERRY B.",178
Precinct 2,"Humboldt County Hospital Dist Trustee, Seat D","COLBY, ROGER J.",150
Precinct 2,President and Vice President of the United States,"BADNARIK, MICHAEL",3
Precinct 2,President and Vice President of the United States,"BUSH, GEORGE W.",225
Precinct 2,President and Vice President of the United States,"COBB, DAVID",1
Precinct 2,President and Vice President of the United States,"KERRY, JOHN F.",154
Precinct 2,President and Vice President of the United States,"NADER, RALPH",5
Precinct 2,President and Vice President of the United States,None Of These Candidates,1
Precinct 2,President and Vice President of the United States,"PEROUTKA, MICHAEL A.",1
Precinct 2,"State Assembly, District 32","MARVEL, JOHN",290
Precinct 2,"State Assembly, District 32","MORROW, JOAN",93
Precinct 2,"State Senate, Rural Senatorial District","JEFFERSON, THOMAS",73
Precinct 2,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",295
Precinct 2,"Supreme Court Justice, Seat A","HARDESTY, JIM",232
Precinct 2,"Supreme Court Justice, Seat A",None Of These Candidates,60
Precinct 2,"Supreme Court Justice, Seat A","STEEL, CYNTHIA ""DIANNE""",82
Precinct 2,"Supreme Court Justice, Seat E","MASON, JOHN E.",123
Precinct 2,"Supreme Court Justice, Seat E",None Of These Candidates,69
Precinct 2,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",186
Precinct 2,"Supreme Court Justice, Seat F","Douglas, Michael L.",145
Precinct 2,"Supreme Court Justice, Seat F","HANSEN, JOEL FR",114
Precinct 2,"Supreme Court Justice, Seat F",None Of These Candidates,109
Precinct 2,"U.S. Representative in Congress, District 2","COCHRAN, ANGIE G.",93
Precinct 2,"U.S. Representative in Congress, District 2","GIBBONS, JIM",266
Precinct 2,"U.S. Representative in Congress, District 2","HANSEN, JANINE",9
Precinct 2,"U.S. Representative in Congress, District 2","TRAINOR, BRENDAN J.",12
Precinct 2,United States Senator,"HURST, THOMAS L.",10
Precinct 2,United States Senator,"MARINCH, GARY",0
Precinct 2,United States Senator,None Of These Candidates,13
Precinct 2,United States Senator,"REID, HARRY",232
Precinct 2,United States Senator,"SCHUMANN, DAVID K.",2
Precinct 2,United States Senator,"ZISER, RICHARD",125
Precinct 2,"University Board of Regents, District  8","AIAZZI, STAN",120
Precinct 2,"University Board of Regents, District  8","GALLAGHER, DOROTHY S.",220
Precinct 3,County Commissioner Seat A,"FRANSWAY, TOM",434
Precinct 3,County Commissioner Seat B,"MILTON, JOHN H.",421
Precinct 3,County Commissioner Seat D,"AMOS, GARLEY",253
Precinct 3,County Commissioner Seat D,"SCHREMPP, RONALD E.",236
Precinct 3,"Humboldt County Hospital Dist Trustee, Seat D","ANTHONY, JERRY B.",226
Precinct 3,"Humboldt County Hospital Dist Trustee, Seat D","COLBY, ROGER J.",195
Precinct 3,President and Vice President of the United States,"BADNARIK, MICHAEL",1
Precinct 3,President and Vice President of the United States,"BUSH, GEORGE W.",352
Precinct 3,President and Vice President of the United States,"COBB, DAVID",0
Precinct 3,President and Vice President of the United States,"KERRY, JOHN F.",165
Precinct 3,President and Vice President of the United States,"NADER, RALPH",1
Precinct 3,President and Vice President of the United States,None Of These Candidates,3
Precinct 3,President and Vice President of the United States,"PEROUTKA, MICHAEL A.",1
Precinct 3,"State Assembly, District 32","MARVEL, JOHN",412
Precinct 3,"State Assembly, District 32","MORROW, JOAN",94
Precinct 3,"State Senate, Rural Senatorial District","JEFFERSON, THOMAS",77
Precinct 3,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",407
Precinct 3,"Supreme Court Justice, Seat A","HARDESTY, JIM",318
Precinct 3,"Supreme Court Justice, Seat A",None Of These Candidates,71
Precinct 3,"Supreme Court Justice, Seat A","STEEL, CYNTHIA ""DIANNE""",111
Precinct 3,"Supreme Court Justice, Seat E","MASON, JOHN E.",155
Precinct 3,"Supreme Court Justice, Seat E",None Of These Candidates,80
Precinct 3,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",257
Precinct 3,"Supreme Court Justice, Seat F","Douglas, Michael L.",211
Precinct 3,"Supreme Court Justice, Seat F","HANSEN, JOEL FR",130
Precinct 3,"Supreme Court Justice, Seat F",None Of These Candidates,144
Precinct 3,"U.S. Representative in Congress, District 2","COCHRAN, ANGIE G.",103
Precinct 3,"U.S. Representative in Congress, District 2","GIBBONS, JIM",386
Precinct 3,"U.S. Representative in Congress, District 2","HANSEN, JANINE",14
Precinct 3,"U.S. Representative in Congress, District 2","TRAINOR, BRENDAN J.",4
Precinct 3,United States Senator,"HURST, THOMAS L.",6
Precinct 3,United States Senator,"MARINCH, GARY",0
Precinct 3,United States Senator,None Of These Candidates,14
Precinct 3,United States Senator,"REID, HARRY",288
Precinct 3,United States Senator,"SCHUMANN, DAVID K.",8
Precinct 3,United States Senator,"ZISER, RICHARD",191
Precinct 3,"University Board of Regents, District  8","AIAZZI, STAN",183
Precinct 3,"University Board of Regents, District  8","GALLAGHER, DOROTHY S.",274
Precinct 4,County Commissioner Seat A,"FRANSWAY, TOM",395
Precinct 4,County Commissioner Seat B,"MILTON, JOHN H.",389
Precinct 4,County Commissioner Seat D,"AMOS, GARLEY",222
Precinct 4,County Commissioner Seat D,"SCHREMPP, RONALD E.",211
Precinct 4,"Humboldt County Hospital Dist Trustee, Seat D","ANTHONY, JERRY B.",222
Precinct 4,"Humboldt County Hospital Dist Trustee, Seat D","COLBY, ROGER J.",185
Precinct 4,President and Vice President of the United States,"BADNARIK, MICHAEL",1
Precinct 4,President and Vice President of the United States,"BUSH, GEORGE W.",327
Precinct 4,President and Vice President of the United States,"COBB, DAVID",1
Precinct 4,President and Vice President of the United States,"KERRY, JOHN F.",147
Precinct 4,President and Vice President of the United States,"NADER, RALPH",1
Precinct 4,President and Vice President of the United States,None Of These Candidates,1
Precinct 4,President and Vice President of the United States,"PEROUTKA, MICHAEL A.",0
Precinct 4,"State Assembly, District 35","DeBRAGA, MARCIA",183
Precinct 4,"State Assembly, District 35","GOICOECHEA, PETE",260
Precinct 4,"State Assembly, District 35","TRACY, LINWOOD E. ""JR.""",18
Precinct 4,"State Senate, Rural Senatorial District","JEFFERSON, THOMAS",96
Precinct 4,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",348
Precinct 4,"Supreme Court Justice, Seat A","HARDESTY, JIM",254
Precinct 4,"Supreme Court Justice, Seat A",None Of These Candidates,75
Precinct 4,"Supreme Court Justice, Seat A","STEEL, CYNTHIA ""DIANNE""",131
Precinct 4,"Supreme Court Justice, Seat E","MASON, JOHN E.",183
Precinct 4,"Supreme Court Justice, Seat E",None Of These Candidates,81
Precinct 4,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",195
Precinct 4,"Supreme Court Justice, Seat F","Douglas, Michael L.",179
Precinct 4,"Supreme Court Justice, Seat F","HANSEN, JOEL FR",144
Precinct 4,"Supreme Court Justice, Seat F",None Of These Candidates,128
Precinct 4,"U.S. Representative in Congress, District 2","COCHRAN, ANGIE G.",99
Precinct 4,"U.S. Representative in Congress, District 2","GIBBONS, JIM",342
Precinct 4,"U.S. Representative in Congress, District 2","HANSEN, JANINE",18
Precinct 4,"U.S. Representative in Congress, District 2","TRAINOR, BRENDAN J.",6
Precinct 4,United States Senator,"HURST, THOMAS L.",6
Precinct 4,United States Senator,"MARINCH, GARY",0
Precinct 4,United States Senator,None Of These Candidates,12
Precinct 4,United States Senator,"REID, HARRY",231
Precinct 4,United States Senator,"SCHUMANN, DAVID K.",10
Precinct 4,United States Senator,"ZISER, RICHARD",207
Precinct 4,"University Board of Regents, District  8","AIAZZI, STAN",166
Precinct 4,"University Board of Regents, District  8","GALLAGHER, DOROTHY S.",243
Precinct 5,County Commissioner Seat A,"FRANSWAY, TOM",690
Precinct 5,County Commissioner Seat B,"MILTON, JOHN H.",686
Precinct 5,County Commissioner Seat D,"AMOS, GARLEY",379
Precinct 5,County Commissioner Seat D,"SCHREMPP, RONALD E.",397
Precinct 5,"Humboldt County Hospital Dist Trustee, Seat D","ANTHONY, JERRY B.",355
Precinct 5,"Humboldt County Hospital Dist Trustee, Seat D","COLBY, ROGER J.",301
Precinct 5,President and Vice President of the United States,"BADNARIK, MICHAEL",0
Precinct 5,President and Vice President of the United States,"BUSH, GEORGE W.",614
Precinct 5,President and Vice President of the United States,"COBB, DAVID",1
Precinct 5,President and Vice President of the United States,"KERRY, JOHN F.",190
Precinct 5,President and Vice President of the United States,"NADER, RALPH",3
Precinct 5,President and Vice President of the United States,None Of These Candidates,3
Precinct 5,President and Vice President of the United States,"PEROUTKA, MICHAEL A.",1
Precinct 5,"State Assembly, District 35","DeBRAGA, MARCIA",254
Precinct 5,"State Assembly, District 35","GOICOECHEA, PETE",536
Precinct 5,"State Assembly, District 35","TRACY, LINWOOD E. ""JR.""",7
Precinct 5,"State Senate, Rural Senatorial District","JEFFERSON, THOMAS",103
Precinct 5,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",676
Precinct 5,"Supreme Court Justice, Seat A","HARDESTY, JIM",505
Precinct 5,"Supreme Court Justice, Seat A",None Of These Candidates,105
Precinct 5,"Supreme Court Justice, Seat A","STEEL, CYNTHIA ""DIANNE""",161
Precinct 5,"Supreme Court Justice, Seat E","MASON, JOHN E.",299
Precinct 5,"Supreme Court Justice, Seat E",None Of These Candidates,101
Precinct 5,"Supreme Court Justice, Seat E","PARRAGUIRRE, RONALD D.",364
