precinct,office,candidate,votes
PRECINCT 5,"District Court Judge, District 6, Department 2 (Nonpartisan)","SCHAEFFER, WILLIAM E.",1
PRECINCT 5,"District Court Judge, District 6, Department 2 (Nonpartisan)","SHIRLEY, JIM C.",16
PRECINCT 5,Hospital District PERSHING (Nonpartisan),"GOLDSWORTHY, JAMES",28
PRECINCT 5,Hospital District PERSHING (Nonpartisan),"HOSTMAN, MARK R.",39
PRECINCT 5,Hospital District PERSHING (Nonpartisan),"PIERCE, JOE L.",31
PRECINCT 5,School Dist. Board of Trustees Seat D (Nonpartisan),"BRINKERHOFF, WALTER A.",54
PRECINCT 5,"Supreme Court Justice, Seat B (Nonpartisan)","Allf, Nancy Lee",8
PRECINCT 5,"Supreme Court Justice, Seat B (Nonpartisan)","Chairez, Don",6
PRECINCT 5,"Supreme Court Justice, Seat B (Nonpartisan)",None Of These Candidates,15
PRECINCT 5,"Supreme Court Justice, Seat B (Nonpartisan)","Pickering, Mary ""Kris""",24
PRECINCT 5,"Supreme Court Justice, Seat B (Nonpartisan)","Schumacher, Deborah",11
PRECINCT 5,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",24
PRECINCT 5,"U.S. Representative in Congress, District 2 (Republican)","Smack, James W.",4
PRECINCT 6,"District Court Judge, District 6, Department 1 (Nonpartisan)","WAGNER, RICHARD A.",90
PRECINCT 6,"District Court Judge, District 6, Department 2 (Nonpartisan)","DOLAN, ROBERT ""BOB""",16
PRECINCT 6,"District Court Judge, District 6, Department 2 (Nonpartisan)","MAHER, O. KENT",24
PRECINCT 6,"District Court Judge, District 6, Department 2 (Nonpartisan)","MONTERO, MICHAEL R.",29
PRECINCT 6,"District Court Judge, District 6, Department 2 (Nonpartisan)","SCHAEFFER, WILLIAM E.",0
PRECINCT 6,"District Court Judge, District 6, Department 2 (Nonpartisan)","SHIRLEY, JIM C.",34
PRECINCT 6,Hospital District PERSHING (Nonpartisan),"GOLDSWORTHY, JAMES",69
PRECINCT 6,Hospital District PERSHING (Nonpartisan),"HOSTMAN, MARK R.",78
PRECINCT 6,Hospital District PERSHING (Nonpartisan),"PIERCE, JOE L.",68
PRECINCT 6,School Dist. Board of Trustees Seat D (Nonpartisan),"BRINKERHOFF, WALTER A.",90
PRECINCT 6,"Supreme Court Justice, Seat B (Nonpartisan)","Allf, Nancy Lee",19
PRECINCT 6,"Supreme Court Justice, Seat B (Nonpartisan)","Chairez, Don",8
PRECINCT 6,"Supreme Court Justice, Seat B (Nonpartisan)",None Of These Candidates,17
PRECINCT 6,"Supreme Court Justice, Seat B (Nonpartisan)","Pickering, Mary ""Kris""",33
PRECINCT 6,"Supreme Court Justice, Seat B (Nonpartisan)","Schumacher, Deborah",25
PRECINCT 6,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",51
PRECINCT 6,"U.S. Representative in Congress, District 2 (Republican)","Smack, James W.",10
PRECINCT 7,"District Court Judge, District 6, Department 1 (Nonpartisan)","WAGNER, RICHARD A.",108
PRECINCT 7,"District Court Judge, District 6, Department 2 (Nonpartisan)","DOLAN, ROBERT ""BOB""",26
PRECINCT 7,"District Court Judge, District 6, Department 2 (Nonpartisan)","MAHER, O. KENT",20
PRECINCT 7,"District Court Judge, District 6, Department 2 (Nonpartisan)","MONTERO, MICHAEL R.",28
PRECINCT 7,"District Court Judge, District 6, Department 2 (Nonpartisan)","SCHAEFFER, WILLIAM E.",3
PRECINCT 7,"District Court Judge, District 6, Department 2 (Nonpartisan)","SHIRLEY, JIM C.",41
PRECINCT 7,Hospital District PERSHING (Nonpartisan),"GOLDSWORTHY, JAMES",73
PRECINCT 7,Hospital District PERSHING (Nonpartisan),"HOSTMAN, MARK R.",76
PRECINCT 7,Hospital District PERSHING (Nonpartisan),"PIERCE, JOE L.",62
PRECINCT 7,School Dist. Board of Trustees Seat D (Nonpartisan),"BRINKERHOFF, WALTER A.",103
PRECINCT 7,"Supreme Court Justice, Seat B (Nonpartisan)","Allf, Nancy Lee",17
PRECINCT 7,"Supreme Court Justice, Seat B (Nonpartisan)","Chairez, Don",16
PRECINCT 7,"Supreme Court Justice, Seat B (Nonpartisan)",None Of These Candidates,22
PRECINCT 7,"Supreme Court Justice, Seat B (Nonpartisan)","Pickering, Mary ""Kris""",36
PRECINCT 7,"Supreme Court Justice, Seat B (Nonpartisan)","Schumacher, Deborah",20
PRECINCT 7,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",55
PRECINCT 7,"U.S. Representative in Congress, District 2 (Republican)","Smack, James W.",5
PRECINCT 99,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",0
PRECINCT 99,"U.S. Representative in Congress, District 2 (Republican)","Smack, James W.",0
