precinct,office,candidate,votes
Precinct 11,"Humboldt County Hospital Dist Trustee, Seat D","COONEY, SHARLEEN C. ""SHELLIE""",90
Precinct 11,"Humboldt County Hospital Dist Trustee, Seat D","HLADEK, KENNETH L.",53
Precinct 11,President,"Baldwin, Chuck",4
Precinct 11,President,"Barr, Bob",0
Precinct 11,President,"McCain, John",146
Precinct 11,President,"McKinney, Cynthia",0
Precinct 11,President,"NADER, RALPH",1
Precinct 11,President,None Of These Candidates,1
Precinct 11,President,"Obama, Barack",17
Precinct 11,School Board Trustee Seat D,"HAMMARGREN, WENDELL A. ""SKIP""",79
Precinct 11,School Board Trustee Seat D,"NOBLE, MICHELLE ""SHELLY""",68
Precinct 11,"State Assembly, District 33","CARPENTER, JOHN C.",139
Precinct 11,"State Assembly, District 33","TRIGGS, ZACHARY",20
Precinct 11,"State Senate, Rural Senatorial District","HANSEN, JANINE",52
Precinct 11,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",111
Precinct 11,"Supreme Court Justice, Seat B",None Of These Candidates,29
Precinct 11,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",80
Precinct 11,"Supreme Court Justice, Seat B","Schumacher, Deborah",54
Precinct 11,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",38
Precinct 11,"Supreme Court Justice, Seat D","Gibbons, Mark",80
Precinct 11,"Supreme Court Justice, Seat D",None Of These Candidates,37
Precinct 11,"U.S. Representative in Congress, District 2","Bergland, Craig",1
Precinct 11,"U.S. Representative in Congress, District 2","DERBY, JILL",18
Precinct 11,"U.S. Representative in Congress, District 2","Everhart, John",12
Precinct 11,"U.S. Representative in Congress, District 2","HELLER, DEAN",138
Precinct 11,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",1
Precinct 12,County Comm. Seat A,"BROWN, RICH",38
Precinct 12,County Comm. Seat A,"FRANSWAY, TOM",92
Precinct 12,County Comm. Seat B,"BELL, MIKE",109
Precinct 12,County Comm. Seat D,"AMOS, GARLEY JR.",98
Precinct 12,County Comm. Seat D,"NEWTON, FORREST",33
Precinct 12,"District Court Judge, District 6, Department 2","MAHER, O. KENT",33
Precinct 12,"District Court Judge, District 6, Department 2","MONTERO, MICHAEL",99
Precinct 12,"Humboldt County Hospital Dist Trustee, Seat A","AITKEN, DEBBIE",54
Precinct 12,"Humboldt County Hospital Dist Trustee, Seat A","RUSSUM, JOHN",66
Precinct 12,"Humboldt County Hospital Dist Trustee, Seat C","HAMMARGREN, WILLIAM J.",56
Precinct 12,"Humboldt County Hospital Dist Trustee, Seat C","KIM, SOON",70
Precinct 12,"Humboldt County Hospital Dist Trustee, Seat D","COONEY, SHARLEEN C. ""SHELLIE""",75
Precinct 12,"Humboldt County Hospital Dist Trustee, Seat D","HLADEK, KENNETH L.",40
Precinct 12,President,"Baldwin, Chuck",0
Precinct 12,President,"Barr, Bob",0
Precinct 12,President,"McCain, John",115
Precinct 12,President,"McKinney, Cynthia",0
Precinct 12,President,"NADER, RALPH",0
Precinct 12,President,None Of These Candidates,0
Precinct 12,President,"Obama, Barack",19
Precinct 12,School Board Trustee Seat D,"HAMMARGREN, WENDELL A. ""SKIP""",60
Precinct 12,School Board Trustee Seat D,"NOBLE, MICHELLE ""SHELLY""",55
Precinct 12,"State Assembly, District 33","CARPENTER, JOHN C.",113
Precinct 12,"State Assembly, District 33","TRIGGS, ZACHARY",16
Precinct 12,"State Senate, Rural Senatorial District","HANSEN, JANINE",35
Precinct 12,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",97
Precinct 12,"Supreme Court Justice, Seat B",None Of These Candidates,14
Precinct 12,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",69
Precinct 12,"Supreme Court Justice, Seat B","Schumacher, Deborah",37
Precinct 12,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",28
Precinct 12,"Supreme Court Justice, Seat D","Gibbons, Mark",72
Precinct 12,"Supreme Court Justice, Seat D",None Of These Candidates,22
Precinct 12,"U.S. Representative in Congress, District 2","Bergland, Craig",0
Precinct 12,"U.S. Representative in Congress, District 2","DERBY, JILL",20
Precinct 12,"U.S. Representative in Congress, District 2","Everhart, John",2
Precinct 12,"U.S. Representative in Congress, District 2","HELLER, DEAN",108
Precinct 12,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",1
Precinct 13,County Comm. Seat A,"BROWN, RICH",79
Precinct 13,County Comm. Seat A,"FRANSWAY, TOM",74
Precinct 13,County Comm. Seat B,"BELL, MIKE",127
Precinct 13,County Comm. Seat D,"AMOS, GARLEY JR.",90
Precinct 13,County Comm. Seat D,"NEWTON, FORREST",62
Precinct 13,"District Court Judge, District 6, Department 2","MAHER, O. KENT",45
Precinct 13,"District Court Judge, District 6, Department 2","MONTERO, MICHAEL",113
Precinct 13,"Humboldt County Hospital Dist Trustee, Seat A","AITKEN, DEBBIE",92
Precinct 13,"Humboldt County Hospital Dist Trustee, Seat A","RUSSUM, JOHN",52
Precinct 13,"Humboldt County Hospital Dist Trustee, Seat C","HAMMARGREN, WILLIAM J.",51
Precinct 13,"Humboldt County Hospital Dist Trustee, Seat C","KIM, SOON",108
Precinct 13,"Humboldt County Hospital Dist Trustee, Seat D","COONEY, SHARLEEN C. ""SHELLIE""",101
Precinct 13,"Humboldt County Hospital Dist Trustee, Seat D","HLADEK, KENNETH L.",45
Precinct 13,President,"Baldwin, Chuck",3
Precinct 13,President,"Barr, Bob",3
Precinct 13,President,"McCain, John",102
Precinct 13,President,"McKinney, Cynthia",3
Precinct 13,President,"NADER, RALPH",2
Precinct 13,President,None Of These Candidates,7
Precinct 13,President,"Obama, Barack",49
Precinct 13,School Board Trustee Seat D,"HAMMARGREN, WENDELL A. ""SKIP""",54
Precinct 13,School Board Trustee Seat D,"NOBLE, MICHELLE ""SHELLY""",93
Precinct 13,"State Assembly, District 33","CARPENTER, JOHN C.",102
Precinct 13,"State Assembly, District 33","TRIGGS, ZACHARY",47
Precinct 13,"State Senate, Rural Senatorial District","HANSEN, JANINE",66
Precinct 13,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",91
Precinct 13,"Supreme Court Justice, Seat B",None Of These Candidates,31
Precinct 13,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",77
Precinct 13,"Supreme Court Justice, Seat B","Schumacher, Deborah",47
Precinct 13,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",40
Precinct 13,"Supreme Court Justice, Seat D","Gibbons, Mark",68
Precinct 13,"Supreme Court Justice, Seat D",None Of These Candidates,41
Precinct 13,"U.S. Representative in Congress, District 2","Bergland, Craig",3
Precinct 13,"U.S. Representative in Congress, District 2","DERBY, JILL",36
Precinct 13,"U.S. Representative in Congress, District 2","Everhart, John",21
Precinct 13,"U.S. Representative in Congress, District 2","HELLER, DEAN",96
Precinct 13,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",11
Precinct 14,County Comm. Seat A,"BROWN, RICH",86
Precinct 14,County Comm. Seat A,"FRANSWAY, TOM",118
Precinct 14,County Comm. Seat B,"BELL, MIKE",179
Precinct 14,County Comm. Seat D,"AMOS, GARLEY JR.",129
Precinct 14,County Comm. Seat D,"NEWTON, FORREST",71
Precinct 14,"District Court Judge, District 6, Department 2","MAHER, O. KENT",79
Precinct 14,"District Court Judge, District 6, Department 2","MONTERO, MICHAEL",126
Precinct 14,"Humboldt County Hospital Dist Trustee, Seat A","AITKEN, DEBBIE",94
Precinct 14,"Humboldt County Hospital Dist Trustee, Seat A","RUSSUM, JOHN",98
Precinct 14,"Humboldt County Hospital Dist Trustee, Seat C","HAMMARGREN, WILLIAM J.",74
Precinct 14,"Humboldt County Hospital Dist Trustee, Seat C","KIM, SOON",131
Precinct 14,"Humboldt County Hospital Dist Trustee, Seat D","COONEY, SHARLEEN C. ""SHELLIE""",118
Precinct 14,"Humboldt County Hospital Dist Trustee, Seat D","HLADEK, KENNETH L.",74
Precinct 14,President,"Baldwin, Chuck",0
Precinct 14,President,"Barr, Bob",2
Precinct 14,President,"McCain, John",155
Precinct 14,President,"McKinney, Cynthia",0
Precinct 14,President,"NADER, RALPH",2
Precinct 14,President,None Of These Candidates,2
Precinct 14,President,"Obama, Barack",54
Precinct 14,School Board Trustee Seat D,"HAMMARGREN, WENDELL A. ""SKIP""",97
Precinct 14,School Board Trustee Seat D,"NOBLE, MICHELLE ""SHELLY""",103
Precinct 14,"State Assembly, District 32","DEAL, MARC",38
Precinct 14,"State Assembly, District 32","GUSTAVSON, DON",142
Precinct 14,"State Assembly, District 32","KROSHUS, JAMES",16
Precinct 14,"State Senate, Rural Senatorial District","HANSEN, JANINE",68
Precinct 14,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",138
Precinct 14,"Supreme Court Justice, Seat B",None Of These Candidates,27
Precinct 14,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",101
Precinct 14,"Supreme Court Justice, Seat B","Schumacher, Deborah",77
Precinct 14,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",41
Precinct 14,"Supreme Court Justice, Seat D","Gibbons, Mark",120
Precinct 14,"Supreme Court Justice, Seat D",None Of These Candidates,38
Precinct 14,"U.S. Representative in Congress, District 2","Bergland, Craig",0
Precinct 14,"U.S. Representative in Congress, District 2","DERBY, JILL",50
Precinct 14,"U.S. Representative in Congress, District 2","Everhart, John",12
Precinct 14,"U.S. Representative in Congress, District 2","HELLER, DEAN",147
Precinct 14,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",4
Precinct 15,County Comm. Seat A,"BROWN, RICH",83
Precinct 15,County Comm. Seat A,"FRANSWAY, TOM",67
Precinct 15,County Comm. Seat B,"BELL, MIKE",141
Precinct 15,County Comm. Seat D,"AMOS, GARLEY JR.",73
Precinct 15,County Comm. Seat D,"NEWTON, FORREST",77
Precinct 15,"District Court Judge, District 6, Department 2","MAHER, O. KENT",48
Precinct 15,"District Court Judge, District 6, Department 2","MONTERO, MICHAEL",107
Precinct 15,"Humboldt County Hospital Dist Trustee, Seat A","AITKEN, DEBBIE",87
Precinct 15,"Humboldt County Hospital Dist Trustee, Seat A","RUSSUM, JOHN",62
Precinct 15,"Humboldt County Hospital Dist Trustee, Seat C","HAMMARGREN, WILLIAM J.",51
Precinct 15,"Humboldt County Hospital Dist Trustee, Seat C","KIM, SOON",99
Precinct 15,"Humboldt County Hospital Dist Trustee, Seat D","COONEY, SHARLEEN C. ""SHELLIE""",97
Precinct 15,"Humboldt County Hospital Dist Trustee, Seat D","HLADEK, KENNETH L.",54
Precinct 15,President,"Baldwin, Chuck",3
Precinct 15,President,"Barr, Bob",1
Precinct 15,President,"McCain, John",105
Precinct 15,President,"McKinney, Cynthia",0
Precinct 15,President,"NADER, RALPH",1
Precinct 15,President,None Of These Candidates,2
Precinct 15,President,"Obama, Barack",46
Precinct 15,School Board Trustee Seat D,"HAMMARGREN, WENDELL A. ""SKIP""",63
Precinct 15,School Board Trustee Seat D,"NOBLE, MICHELLE ""SHELLY""",83
Precinct 15,"State Assembly, District 33","CARPENTER, JOHN C.",108
Precinct 15,"State Assembly, District 33","TRIGGS, ZACHARY",45
Precinct 15,"State Senate, Rural Senatorial District","HANSEN, JANINE",58
Precinct 15,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",95
Precinct 15,"Supreme Court Justice, Seat B",None Of These Candidates,18
Precinct 15,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",85
Precinct 15,"Supreme Court Justice, Seat B","Schumacher, Deborah",51
Precinct 15,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",38
Precinct 15,"Supreme Court Justice, Seat D","Gibbons, Mark",83
Precinct 15,"Supreme Court Justice, Seat D",None Of These Candidates,33
Precinct 15,"U.S. Representative in Congress, District 2","Bergland, Craig",1
Precinct 15,"U.S. Representative in Congress, District 2","DERBY, JILL",45
Precinct 15,"U.S. Representative in Congress, District 2","Everhart, John",6
Precinct 15,"U.S. Representative in Congress, District 2","HELLER, DEAN",104
Precinct 15,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",1
Precinct 2,"City Councilman, WINNEMUCCA Seat 5","BROOKS, PAIGE L.",194
Precinct 2,"City Councilman, WINNEMUCCA Seat 5","STOKER, DON G.",175
Precinct 2,County Comm. Seat A,"BROWN, RICH",115
Precinct 2,County Comm. Seat A,"FRANSWAY, TOM",238
Precinct 2,County Comm. Seat B,"BELL, MIKE",321
Precinct 2,County Comm. Seat D,"AMOS, GARLEY JR.",213
Precinct 2,County Comm. Seat D,"NEWTON, FORREST",146
Precinct 2,"District Court Judge, District 6, Department 2","MAHER, O. KENT",140
Precinct 2,"District Court Judge, District 6, Department 2","MONTERO, MICHAEL",237
Precinct 2,"Humboldt County Hospital Dist Trustee, Seat A","AITKEN, DEBBIE",164
Precinct 2,"Humboldt County Hospital Dist Trustee, Seat A","RUSSUM, JOHN",188
Precinct 2,"Humboldt County Hospital Dist Trustee, Seat C","HAMMARGREN, WILLIAM J.",135
Precinct 2,"Humboldt County Hospital Dist Trustee, Seat C","KIM, SOON",229
Precinct 2,"Humboldt County Hospital Dist Trustee, Seat D","COONEY, SHARLEEN C. ""SHELLIE""",196
Precinct 2,"Humboldt County Hospital Dist Trustee, Seat D","HLADEK, KENNETH L.",152
Precinct 2,President,"Baldwin, Chuck",1
Precinct 2,President,"Barr, Bob",2
Precinct 2,President,"McCain, John",194
Precinct 2,President,"McKinney, Cynthia",0
Precinct 2,President,"NADER, RALPH",4
Precinct 2,President,None Of These Candidates,5
Precinct 2,President,"Obama, Barack",189
Precinct 2,School Board Trustee Seat D,"HAMMARGREN, WENDELL A. ""SKIP""",168
Precinct 2,School Board Trustee Seat D,"NOBLE, MICHELLE ""SHELLY""",192
Precinct 2,"State Assembly, District 32","DEAL, MARC",120
Precinct 2,"State Assembly, District 32","GUSTAVSON, DON",225
Precinct 2,"State Assembly, District 32","KROSHUS, JAMES",18
Precinct 2,"State Senate, Rural Senatorial District","HANSEN, JANINE",120
Precinct 2,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",241
Precinct 2,"Supreme Court Justice, Seat B",None Of These Candidates,77
Precinct 2,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",153
Precinct 2,"Supreme Court Justice, Seat B","Schumacher, Deborah",138
Precinct 2,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",81
Precinct 2,"Supreme Court Justice, Seat D","Gibbons, Mark",198
Precinct 2,"Supreme Court Justice, Seat D",None Of These Candidates,80
Precinct 2,"U.S. Representative in Congress, District 2","Bergland, Craig",4
Precinct 2,"U.S. Representative in Congress, District 2","DERBY, JILL",142
Precinct 2,"U.S. Representative in Congress, District 2","Everhart, John",18
Precinct 2,"U.S. Representative in Congress, District 2","HELLER, DEAN",211
Precinct 2,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",8
Precinct 3,"City Councilman, WINNEMUCCA Seat 5","BROOKS, PAIGE L.",263
Precinct 3,"City Councilman, WINNEMUCCA Seat 5","STOKER, DON G.",259
Precinct 3,County Comm. Seat A,"BROWN, RICH",210
Precinct 3,County Comm. Seat A,"FRANSWAY, TOM",304
Precinct 3,County Comm. Seat B,"BELL, MIKE",463
Precinct 3,County Comm. Seat D,"AMOS, GARLEY JR.",286
Precinct 3,County Comm. Seat D,"NEWTON, FORREST",228
Precinct 3,"District Court Judge, District 6, Department 2","MAHER, O. KENT",212
Precinct 3,"District Court Judge, District 6, Department 2","MONTERO, MICHAEL",315
Precinct 3,"Humboldt County Hospital Dist Trustee, Seat A","AITKEN, DEBBIE",228
Precinct 3,"Humboldt County Hospital Dist Trustee, Seat A","RUSSUM, JOHN",264
Precinct 3,"Humboldt County Hospital Dist Trustee, Seat C","HAMMARGREN, WILLIAM J.",223
Precinct 3,"Humboldt County Hospital Dist Trustee, Seat C","KIM, SOON",293
Precinct 3,"Humboldt County Hospital Dist Trustee, Seat D","COONEY, SHARLEEN C. ""SHELLIE""",262
Precinct 3,"Humboldt County Hospital Dist Trustee, Seat D","HLADEK, KENNETH L.",236
Precinct 3,President,"Baldwin, Chuck",0
Precinct 3,President,"Barr, Bob",2
Precinct 3,President,"McCain, John",310
Precinct 3,President,"McKinney, Cynthia",2
Precinct 3,President,"NADER, RALPH",2
Precinct 3,President,None Of These Candidates,5
Precinct 3,President,"Obama, Barack",232
Precinct 3,School Board Trustee Seat D,"HAMMARGREN, WENDELL A. ""SKIP""",231
Precinct 3,School Board Trustee Seat D,"NOBLE, MICHELLE ""SHELLY""",281
Precinct 3,"State Assembly, District 32","DEAL, MARC",130
Precinct 3,"State Assembly, District 32","GUSTAVSON, DON",338
Precinct 3,"State Assembly, District 32","KROSHUS, JAMES",48
Precinct 3,"State Senate, Rural Senatorial District","HANSEN, JANINE",177
Precinct 3,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",340
Precinct 3,"Supreme Court Justice, Seat B",None Of These Candidates,88
Precinct 3,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",237
Precinct 3,"Supreme Court Justice, Seat B","Schumacher, Deborah",196
Precinct 3,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",114
Precinct 3,"Supreme Court Justice, Seat D","Gibbons, Mark",283
Precinct 3,"Supreme Court Justice, Seat D",None Of These Candidates,117
Precinct 3,"U.S. Representative in Congress, District 2","Bergland, Craig",8
Precinct 3,"U.S. Representative in Congress, District 2","DERBY, JILL",181
Precinct 3,"U.S. Representative in Congress, District 2","Everhart, John",18
Precinct 3,"U.S. Representative in Congress, District 2","HELLER, DEAN",314
Precinct 3,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",11
Precinct 4,"City Councilman, WINNEMUCCA Seat 5","BROOKS, PAIGE L.",206
Precinct 4,"City Councilman, WINNEMUCCA Seat 5","STOKER, DON G.",138
Precinct 4,County Comm. Seat A,"BROWN, RICH",222
Precinct 4,County Comm. Seat A,"FRANSWAY, TOM",217
Precinct 4,County Comm. Seat B,"BELL, MIKE",405
Precinct 4,County Comm. Seat D,"AMOS, GARLEY JR.",224
Precinct 4,County Comm. Seat D,"NEWTON, FORREST",215
Precinct 4,"District Court Judge, District 6, Department 2","MAHER, O. KENT",166
Precinct 4,"District Court Judge, District 6, Department 2","MONTERO, MICHAEL",283
Precinct 4,"Humboldt County Hospital Dist Trustee, Seat A","AITKEN, DEBBIE",247
Precinct 4,"Humboldt County Hospital Dist Trustee, Seat A","RUSSUM, JOHN",185
Precinct 4,"Humboldt County Hospital Dist Trustee, Seat C","HAMMARGREN, WILLIAM J.",175
Precinct 4,"Humboldt County Hospital Dist Trustee, Seat C","KIM, SOON",277
Precinct 4,"Humboldt County Hospital Dist Trustee, Seat D","COONEY, SHARLEEN C. ""SHELLIE""",264
Precinct 4,"Humboldt County Hospital Dist Trustee, Seat D","HLADEK, KENNETH L.",169
Precinct 4,President,"Baldwin, Chuck",4
Precinct 4,President,"Barr, Bob",3
Precinct 4,President,"McCain, John",295
Precinct 4,President,"McKinney, Cynthia",2
Precinct 4,President,"NADER, RALPH",2
Precinct 4,President,None Of These Candidates,4
Precinct 4,President,"Obama, Barack",180
Precinct 4,School Board Trustee Seat D,"HAMMARGREN, WENDELL A. ""SKIP""",170
Precinct 4,School Board Trustee Seat D,"NOBLE, MICHELLE ""SHELLY""",268
Precinct 4,"State Assembly, District 35","GOICOECHEA, PETE",314
Precinct 4,"State Assembly, District 35","KING, RACHEL MARIE",145
Precinct 4,"State Senate, Rural Senatorial District","HANSEN, JANINE",177
Precinct 4,"State Senate, Rural Senatorial District","RHOADS, DEAN A.",277
Precinct 4,"Supreme Court Justice, Seat B",None Of These Candidates,89
Precinct 4,"Supreme Court Justice, Seat B","Pickering, Mary ""Kris""",218
Precinct 4,"Supreme Court Justice, Seat B","Schumacher, Deborah",143
Precinct 4,"Supreme Court Justice, Seat D","Christensen, Thomas Frank",117
Precinct 4,"Supreme Court Justice, Seat D","Gibbons, Mark",232
Precinct 4,"Supreme Court Justice, Seat D",None Of These Candidates,96
Precinct 4,"U.S. Representative in Congress, District 2","Bergland, Craig",6
Precinct 4,"U.S. Representative in Congress, District 2","DERBY, JILL",170
Precinct 4,"U.S. Representative in Congress, District 2","Everhart, John",39
Precinct 4,"U.S. Representative in Congress, District 2","HELLER, DEAN",247
Precinct 4,"U.S. Representative in Congress, District 2","Morse, Sean Patrick",7
Precinct 5,"City Councilman, WINNEMUCCA Seat 5","BROOKS, PAIGE L.",500
Precinct 5,"City Councilman, WINNEMUCCA Seat 5","STOKER, DON G.",396
Precinct 5,County Comm. Seat A,"BROWN, RICH",392
Precinct 5,County Comm. Seat A,"FRANSWAY, TOM",494
Precinct 5,County Comm. Seat B,"BELL, MIKE",807
Precinct 5,County Comm. Seat D,"AMOS, GARLEY JR.",497
Precinct 5,County Comm. Seat D,"NEWTON, FORREST",381
Precinct 5,"District Court Judge, District 6, Department 2","MAHER, O. KENT",355
Precinct 5,"District Court Judge, District 6, Department 2","MONTERO, MICHAEL",558
Precinct 5,"Humboldt County Hospital Dist Trustee, Seat A","AITKEN, DEBBIE",354
Precinct 5,"Humboldt County Hospital Dist Trustee, Seat A","RUSSUM, JOHN",497
Precinct 5,"Humboldt County Hospital Dist Trustee, Seat C","HAMMARGREN, WILLIAM J.",395
Precinct 5,"Humboldt County Hospital Dist Trustee, Seat C","KIM, SOON",492
Precinct 5,"Humboldt County Hospital Dist Trustee, Seat D","COONEY, SHARLEEN C. ""SHELLIE""",443
