precinct,office,candidate,votes
East Mason Valley 1,U.S. Senate (Republican),"Mabey, Garn",0
East Mason Valley 1,U.S. Senate (Republican),"Marinch, Gary",0
East Mason Valley 1,U.S. Senate (Republican),"Nadell, Brian",0
East Mason Valley 1,U.S. Senate (Republican),None Of These Candidates,2
East Mason Valley 1,U.S. Senate (Republican),"Parson, Bill",1
East Mason Valley 1,U.S. Senate (Republican),"Stern, Cecilia",0
East Mason Valley 1,U.S. Senate (Republican),"Suominen, Terry",1
East Mason Valley 1,U.S. Senate (Republican),"Tarkanian, Danny",61
East Mason Valley 2,Attorney General (Republican),"Barrick, Travis",95
East Mason Valley 2,Attorney General (Republican),"Hafter, Jacob",83
East Mason Valley 2,Attorney General (Republican),None Of These Candidates,67
East Mason Valley 2,County Comm Dist. 5 (CW) (Republican),"ARELLANO, VIRGIL J.",121
East Mason Valley 2,County Comm Dist. 5 (CW) (Republican),"COSTA, PAUL",55
East Mason Valley 2,County Comm Dist. 5 (CW) (Republican),"THOMPSON, CLIFFORD A.",86
East Mason Valley 2,Governor (Democratic),"Conquest, Frederick L.",33
East Mason Valley 2,Governor (Democratic),None Of These Candidates,33
East Mason Valley 2,Governor (Democratic),"Reid, Rory",27
East Mason Valley 2,Governor (Republican),"Atwood, Tony",5
East Mason Valley 2,Governor (Republican),"GIBBONS, JIM",95
East Mason Valley 2,Governor (Republican),"Lusak, Stanleigh Harold",0
East Mason Valley 2,Governor (Republican),"Montandon, Michael L.",10
East Mason Valley 2,Governor (Republican),None Of These Candidates,8
East Mason Valley 2,Governor (Republican),"Sandoval, Brian",149
East Mason Valley 2,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",18
East Mason Valley 2,Lieutenant Governor (Democratic),"Murad, Paul",8
East Mason Valley 2,Lieutenant Governor (Democratic),None Of These Candidates,15
East Mason Valley 2,Lieutenant Governor (Democratic),"Randazzo, Robert S.",10
East Mason Valley 2,Lieutenant Governor (Democratic),"Sferrazza, Jessica",39
East Mason Valley 2,Lieutenant Governor (Republican),"Krolicki, Brian",195
East Mason Valley 2,Lieutenant Governor (Republican),None Of These Candidates,19
East Mason Valley 2,Lieutenant Governor (Republican),"Woollen, Barbara Lee",47
East Mason Valley 2,Public Administrator (Nonpartisan),"MUNRO, DELORES A.",291
East Mason Valley 2,"School Board Dst Trustee, District 2 - Fernley #2 (Nonpartisan)","MCINTYRE, NEAL E.",291
East Mason Valley 2,"School District Trustee, District 4 - Silver Springs/Stagecoach (Nonpartisan)","SHIRLEY, CHARLES W.",289
East Mason Valley 2,"School District Trustee, District 6 - Dayton #2 (Nonpartisan)","MCCORMICK, THEO",283
East Mason Valley 2,Sheriff - LYON - NP (Nonpartisan),"LUMPKIN, R. MARK",88
East Mason Valley 2,Sheriff - LYON - NP (Nonpartisan),"PALMER, BRETT G.",23
East Mason Valley 2,Sheriff - LYON - NP (Nonpartisan),"VEIL, ALLEN",280
East Mason Valley 2,SOUTH LYON COUNTY Hospital District Trustee (Nonpartisan),"HUNTLEY, SCOTT",281
East Mason Valley 2,SOUTH LYON COUNTY Hospital District Trustee (Nonpartisan),"STRELO-SMITH, CAROLYN",250
East Mason Valley 2,"State Assembly, District 38 (Republican)","GLADWILL, GARY G.",59
East Mason Valley 2,"State Assembly, District 38 (Republican)","GRADY, TOM",204
East Mason Valley 2,"State Board of Education, District 10 (Nonpartisan)","FERRY, CLIFF",292
East Mason Valley 2,State Controller (Republican),"Dagani, Gregory Nance",85
East Mason Valley 2,State Controller (Republican),"Herr, Barry",92
East Mason Valley 2,State Controller (Republican),None Of These Candidates,67
East Mason Valley 2,"State Senate, Capital Senatorial District (Republican)","SETTELMEYER, JAMES ARNOLD",225
East Mason Valley 2,"State Senate, Capital Senatorial District (Republican)","YEATER, STEVE",29
East Mason Valley 2,"U.S. Representative in Congress, District 2 (Democratic)","Dehne, Denis ""Sam""",7
East Mason Valley 2,"U.S. Representative in Congress, District 2 (Democratic)","McKenna, Ken",38
East Mason Valley 2,"U.S. Representative in Congress, District 2 (Democratic)","Price, Nancy",33
East Mason Valley 2,"U.S. Representative in Congress, District 2 (Republican)","Colletti, Patrick J.",40
East Mason Valley 2,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",227
East Mason Valley 2,U.S. Senate (Democratic),"Hamilton, Eduardo ""Mr. Clean""",8
East Mason Valley 2,U.S. Senate (Democratic),"Miller, Alex",22
East Mason Valley 2,U.S. Senate (Democratic),None Of These Candidates,32
East Mason Valley 2,U.S. Senate (Democratic),"Poliak, Carlo",5
East Mason Valley 2,U.S. Senate (Democratic),"Reid, Harry",26
East Mason Valley 2,U.S. Senate (Republican),"Angle, Sharron",105
East Mason Valley 2,U.S. Senate (Republican),"Bernstein, Gary",0
East Mason Valley 2,U.S. Senate (Republican),"Chachas, John",8
East Mason Valley 2,U.S. Senate (Republican),"Christensen, Chad",4
East Mason Valley 2,U.S. Senate (Republican),"Lowden, Sue",79
East Mason Valley 2,U.S. Senate (Republican),"Mabey, Garn",2
East Mason Valley 2,U.S. Senate (Republican),"Marinch, Gary",0
East Mason Valley 2,U.S. Senate (Republican),"Nadell, Brian",0
East Mason Valley 2,U.S. Senate (Republican),None Of These Candidates,4
East Mason Valley 2,U.S. Senate (Republican),"Parson, Bill",2
East Mason Valley 2,U.S. Senate (Republican),"Stern, Cecilia",0
East Mason Valley 2,U.S. Senate (Republican),"Suominen, Terry",0
East Mason Valley 2,U.S. Senate (Republican),"Tarkanian, Danny",65
Fernley 1,Attorney General (Republican),"Barrick, Travis",80
Fernley 1,Attorney General (Republican),"Hafter, Jacob",43
Fernley 1,Attorney General (Republican),None Of These Candidates,48
Fernley 1,County Comm Dist. 5 (CW) (Republican),"ARELLANO, VIRGIL J.",64
Fernley 1,County Comm Dist. 5 (CW) (Republican),"COSTA, PAUL",46
Fernley 1,County Comm Dist. 5 (CW) (Republican),"THOMPSON, CLIFFORD A.",53
Fernley 1,Governor (Democratic),"Conquest, Frederick L.",9
Fernley 1,Governor (Democratic),None Of These Candidates,10
Fernley 1,Governor (Democratic),"Reid, Rory",65
Fernley 1,Governor (Republican),"Atwood, Tony",0
Fernley 1,Governor (Republican),"GIBBONS, JIM",81
Fernley 1,Governor (Republican),"Lusak, Stanleigh Harold",2
Fernley 1,Governor (Republican),"Montandon, Michael L.",11
Fernley 1,Governor (Republican),None Of These Candidates,7
Fernley 1,Governor (Republican),"Sandoval, Brian",91
Fernley 1,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",7
Fernley 1,Lieutenant Governor (Democratic),"Murad, Paul",7
Fernley 1,Lieutenant Governor (Democratic),None Of These Candidates,13
Fernley 1,Lieutenant Governor (Democratic),"Randazzo, Robert S.",6
Fernley 1,Lieutenant Governor (Democratic),"Sferrazza, Jessica",49
Fernley 1,Lieutenant Governor (Republican),"Krolicki, Brian",131
Fernley 1,Lieutenant Governor (Republican),None Of These Candidates,13
Fernley 1,Lieutenant Governor (Republican),"Woollen, Barbara Lee",43
Fernley 1,Mayor FERNLEY (Nonpartisan),"CLAUSSEN, LORENZ A.F. ""LARRY""",56
Fernley 1,Mayor FERNLEY (Nonpartisan),"GOODMAN, LEROY",170
Fernley 1,Mayor FERNLEY (Nonpartisan),"YOUNG, TEE",66
Fernley 1,Public Administrator (Nonpartisan),"MUNRO, DELORES A.",243
Fernley 1,"School Board Dst Trustee, District 2 - Fernley #2 (Nonpartisan)","MCINTYRE, NEAL E.",249
Fernley 1,"School District Trustee, District 4 - Silver Springs/Stagecoach (Nonpartisan)","SHIRLEY, CHARLES W.",239
Fernley 1,"School District Trustee, District 6 - Dayton #2 (Nonpartisan)","MCCORMICK, THEO",239
Fernley 1,Sheriff - LYON - NP (Nonpartisan),"LUMPKIN, R. MARK",45
Fernley 1,Sheriff - LYON - NP (Nonpartisan),"PALMER, BRETT G.",105
Fernley 1,Sheriff - LYON - NP (Nonpartisan),"VEIL, ALLEN",139
Fernley 1,"State Assembly, District 38 (Republican)","GLADWILL, GARY G.",43
Fernley 1,"State Assembly, District 38 (Republican)","GRADY, TOM",129
Fernley 1,"State Board of Education, District 10 (Nonpartisan)","FERRY, CLIFF",243
Fernley 1,State Controller (Republican),"Dagani, Gregory Nance",59
Fernley 1,State Controller (Republican),"Herr, Barry",67
Fernley 1,State Controller (Republican),None Of These Candidates,47
Fernley 1,"State Senate, Washoe District 2 (Democratic)","EDWARDS, ALLISON",54
Fernley 1,"State Senate, Washoe District 2 (Democratic)","SCHMIDT, GARY R.",21
Fernley 1,"State Senate, Washoe District 2 (Republican)","GUSTAVSON, DON",113
Fernley 1,"State Senate, Washoe District 2 (Republican)","LARKIN, BOB",57
Fernley 1,"U.S. Representative in Congress, District 2 (Democratic)","Dehne, Denis ""Sam""",10
Fernley 1,"U.S. Representative in Congress, District 2 (Democratic)","McKenna, Ken",43
Fernley 1,"U.S. Representative in Congress, District 2 (Democratic)","Price, Nancy",20
Fernley 1,"U.S. Representative in Congress, District 2 (Republican)","Colletti, Patrick J.",27
Fernley 1,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",163
Fernley 1,U.S. Senate (Democratic),"Hamilton, Eduardo ""Mr. Clean""",1
Fernley 1,U.S. Senate (Democratic),"Miller, Alex",3
Fernley 1,U.S. Senate (Democratic),None Of These Candidates,9
Fernley 1,U.S. Senate (Democratic),"Poliak, Carlo",0
Fernley 1,U.S. Senate (Democratic),"Reid, Harry",72
Fernley 1,U.S. Senate (Republican),"Angle, Sharron",103
Fernley 1,U.S. Senate (Republican),"Bernstein, Gary",0
Fernley 1,U.S. Senate (Republican),"Chachas, John",3
Fernley 1,U.S. Senate (Republican),"Christensen, Chad",1
Fernley 1,U.S. Senate (Republican),"Lowden, Sue",29
Fernley 1,U.S. Senate (Republican),"Mabey, Garn",0
Fernley 1,U.S. Senate (Republican),"Marinch, Gary",0
Fernley 1,U.S. Senate (Republican),"Nadell, Brian",0
Fernley 1,U.S. Senate (Republican),None Of These Candidates,5
Fernley 1,U.S. Senate (Republican),"Parson, Bill",0
Fernley 1,U.S. Senate (Republican),"Stern, Cecilia",0
Fernley 1,U.S. Senate (Republican),"Suominen, Terry",0
Fernley 1,U.S. Senate (Republican),"Tarkanian, Danny",51
Fernley 10,Attorney General (Republican),"Barrick, Travis",23
Fernley 10,Attorney General (Republican),"Hafter, Jacob",17
Fernley 10,Attorney General (Republican),None Of These Candidates,13
Fernley 10,County Comm Dist. 5 (CW) (Republican),"ARELLANO, VIRGIL J.",17
Fernley 10,County Comm Dist. 5 (CW) (Republican),"COSTA, PAUL",17
Fernley 10,County Comm Dist. 5 (CW) (Republican),"THOMPSON, CLIFFORD A.",18
Fernley 10,Governor (Democratic),"Conquest, Frederick L.",2
Fernley 10,Governor (Democratic),None Of These Candidates,3
Fernley 10,Governor (Democratic),"Reid, Rory",10
Fernley 10,Governor (Republican),"Atwood, Tony",2
Fernley 10,Governor (Republican),"GIBBONS, JIM",22
Fernley 10,Governor (Republican),"Lusak, Stanleigh Harold",0
Fernley 10,Governor (Republican),"Montandon, Michael L.",4
Fernley 10,Governor (Republican),None Of These Candidates,2
Fernley 10,Governor (Republican),"Sandoval, Brian",25
Fernley 10,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",0
Fernley 10,Lieutenant Governor (Democratic),"Murad, Paul",0
Fernley 10,Lieutenant Governor (Democratic),None Of These Candidates,2
Fernley 10,Lieutenant Governor (Democratic),"Randazzo, Robert S.",2
Fernley 10,Lieutenant Governor (Democratic),"Sferrazza, Jessica",9
Fernley 10,Lieutenant Governor (Republican),"Krolicki, Brian",43
Fernley 10,Lieutenant Governor (Republican),None Of These Candidates,2
Fernley 10,Lieutenant Governor (Republican),"Woollen, Barbara Lee",10
Fernley 10,Mayor FERNLEY (Nonpartisan),"CLAUSSEN, LORENZ A.F. ""LARRY""",18
Fernley 10,Mayor FERNLEY (Nonpartisan),"GOODMAN, LEROY",55
Fernley 10,Mayor FERNLEY (Nonpartisan),"YOUNG, TEE",10
Fernley 10,Public Administrator (Nonpartisan),"MUNRO, DELORES A.",67
Fernley 10,"School Board Dst Trustee, District 2 - Fernley #2 (Nonpartisan)","MCINTYRE, NEAL E.",68
Fernley 10,"School District Trustee, District 4 - Silver Springs/Stagecoach (Nonpartisan)","SHIRLEY, CHARLES W.",67
Fernley 10,"School District Trustee, District 6 - Dayton #2 (Nonpartisan)","MCCORMICK, THEO",64
Fernley 10,Sheriff - LYON - NP (Nonpartisan),"LUMPKIN, R. MARK",11
Fernley 10,Sheriff - LYON - NP (Nonpartisan),"PALMER, BRETT G.",32
Fernley 10,Sheriff - LYON - NP (Nonpartisan),"VEIL, ALLEN",37
Fernley 10,"State Assembly, District 38 (Republican)","GLADWILL, GARY G.",15
Fernley 10,"State Assembly, District 38 (Republican)","GRADY, TOM",36
Fernley 10,"State Board of Education, District 10 (Nonpartisan)","FERRY, CLIFF",65
Fernley 10,State Controller (Republican),"Dagani, Gregory Nance",17
Fernley 10,State Controller (Republican),"Herr, Barry",19
Fernley 10,State Controller (Republican),None Of These Candidates,19
Fernley 10,"State Senate, Washoe District 2 (Democratic)","EDWARDS, ALLISON",5
Fernley 10,"State Senate, Washoe District 2 (Democratic)","SCHMIDT, GARY R.",7
Fernley 10,"State Senate, Washoe District 2 (Republican)","GUSTAVSON, DON",36
Fernley 10,"State Senate, Washoe District 2 (Republican)","LARKIN, BOB",17
Fernley 10,"U.S. Representative in Congress, District 2 (Democratic)","Dehne, Denis ""Sam""",0
Fernley 10,"U.S. Representative in Congress, District 2 (Democratic)","McKenna, Ken",5
Fernley 10,"U.S. Representative in Congress, District 2 (Democratic)","Price, Nancy",6
Fernley 10,"U.S. Representative in Congress, District 2 (Republican)","Colletti, Patrick J.",12
Fernley 10,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",43
Fernley 10,U.S. Senate (Democratic),"Hamilton, Eduardo ""Mr. Clean""",1
Fernley 10,U.S. Senate (Democratic),"Miller, Alex",0
Fernley 10,U.S. Senate (Democratic),None Of These Candidates,1
Fernley 10,U.S. Senate (Democratic),"Poliak, Carlo",0
Fernley 10,U.S. Senate (Democratic),"Reid, Harry",13
Fernley 10,U.S. Senate (Republican),"Angle, Sharron",22
Fernley 10,U.S. Senate (Republican),"Bernstein, Gary",1
Fernley 10,U.S. Senate (Republican),"Chachas, John",4
Fernley 10,U.S. Senate (Republican),"Christensen, Chad",0
Fernley 10,U.S. Senate (Republican),"Lowden, Sue",11
Fernley 10,U.S. Senate (Republican),"Mabey, Garn",0
Fernley 10,U.S. Senate (Republican),"Marinch, Gary",0
Fernley 10,U.S. Senate (Republican),"Nadell, Brian",1
Fernley 10,U.S. Senate (Republican),None Of These Candidates,2
Fernley 10,U.S. Senate (Republican),"Parson, Bill",1
Fernley 10,U.S. Senate (Republican),"Stern, Cecilia",0
Fernley 10,U.S. Senate (Republican),"Suominen, Terry",0
Fernley 10,U.S. Senate (Republican),"Tarkanian, Danny",13
Fernley 11,Attorney General (Republican),"Barrick, Travis",38
Fernley 11,Attorney General (Republican),"Hafter, Jacob",28
Fernley 11,Attorney General (Republican),None Of These Candidates,34
Fernley 11,County Comm Dist. 5 (CW) (Republican),"ARELLANO, VIRGIL J.",32
Fernley 11,County Comm Dist. 5 (CW) (Republican),"COSTA, PAUL",30
Fernley 11,County Comm Dist. 5 (CW) (Republican),"THOMPSON, CLIFFORD A.",33
Fernley 11,Governor (Democratic),"Conquest, Frederick L.",5
Fernley 11,Governor (Democratic),None Of These Candidates,9
Fernley 11,Governor (Democratic),"Reid, Rory",25
Fernley 11,Governor (Republican),"Atwood, Tony",1
Fernley 11,Governor (Republican),"GIBBONS, JIM",33
Fernley 11,Governor (Republican),"Lusak, Stanleigh Harold",1
Fernley 11,Governor (Republican),"Montandon, Michael L.",5
Fernley 11,Governor (Republican),None Of These Candidates,1
Fernley 11,Governor (Republican),"Sandoval, Brian",65
Fernley 11,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",3
Fernley 11,Lieutenant Governor (Democratic),"Murad, Paul",0
Fernley 11,Lieutenant Governor (Democratic),None Of These Candidates,9
Fernley 11,Lieutenant Governor (Democratic),"Randazzo, Robert S.",1
Fernley 11,Lieutenant Governor (Democratic),"Sferrazza, Jessica",26
Fernley 11,Lieutenant Governor (Republican),"Krolicki, Brian",79
Fernley 11,Lieutenant Governor (Republican),None Of These Candidates,7
Fernley 11,Lieutenant Governor (Republican),"Woollen, Barbara Lee",20
Fernley 11,Mayor FERNLEY (Nonpartisan),"CLAUSSEN, LORENZ A.F. ""LARRY""",33
Fernley 11,Mayor FERNLEY (Nonpartisan),"GOODMAN, LEROY",94
Fernley 11,Mayor FERNLEY (Nonpartisan),"YOUNG, TEE",28
Fernley 11,Public Administrator (Nonpartisan),"MUNRO, DELORES A.",133
Fernley 11,"School Board Dst Trustee, District 2 - Fernley #2 (Nonpartisan)","MCINTYRE, NEAL E.",135
Fernley 11,"School District Trustee, District 4 - Silver Springs/Stagecoach (Nonpartisan)","SHIRLEY, CHARLES W.",135
Fernley 11,"School District Trustee, District 6 - Dayton #2 (Nonpartisan)","MCCORMICK, THEO",132
Fernley 11,Sheriff - LYON - NP (Nonpartisan),"LUMPKIN, R. MARK",21
Fernley 11,Sheriff - LYON - NP (Nonpartisan),"PALMER, BRETT G.",74
Fernley 11,Sheriff - LYON - NP (Nonpartisan),"VEIL, ALLEN",54
Fernley 11,"State Assembly, District 38 (Republican)","GLADWILL, GARY G.",24
Fernley 11,"State Assembly, District 38 (Republican)","GRADY, TOM",79
Fernley 11,"State Board of Education, District 10 (Nonpartisan)","FERRY, CLIFF",131
Fernley 11,State Controller (Republican),"Dagani, Gregory Nance",35
Fernley 11,State Controller (Republican),"Herr, Barry",27
Fernley 11,State Controller (Republican),None Of These Candidates,38
Fernley 11,"State Senate, Washoe District 2 (Democratic)","EDWARDS, ALLISON",18
Fernley 11,"State Senate, Washoe District 2 (Democratic)","SCHMIDT, GARY R.",12
Fernley 11,"State Senate, Washoe District 2 (Republican)","GUSTAVSON, DON",84
Fernley 11,"State Senate, Washoe District 2 (Republican)","LARKIN, BOB",20
Fernley 11,"U.S. Representative in Congress, District 2 (Democratic)","Dehne, Denis ""Sam""",4
Fernley 11,"U.S. Representative in Congress, District 2 (Democratic)","McKenna, Ken",17
Fernley 11,"U.S. Representative in Congress, District 2 (Democratic)","Price, Nancy",13
Fernley 11,"U.S. Representative in Congress, District 2 (Republican)","Colletti, Patrick J.",16
Fernley 11,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",90
Fernley 11,U.S. Senate (Democratic),"Hamilton, Eduardo ""Mr. Clean""",2
Fernley 11,U.S. Senate (Democratic),"Miller, Alex",1
Fernley 11,U.S. Senate (Democratic),None Of These Candidates,10
Fernley 11,U.S. Senate (Democratic),"Poliak, Carlo",1
Fernley 11,U.S. Senate (Democratic),"Reid, Harry",25
Fernley 11,U.S. Senate (Republican),"Angle, Sharron",38
Fernley 11,U.S. Senate (Republican),"Bernstein, Gary",0
Fernley 11,U.S. Senate (Republican),"Chachas, John",7
Fernley 11,U.S. Senate (Republican),"Christensen, Chad",0
Fernley 11,U.S. Senate (Republican),"Lowden, Sue",18
Fernley 11,U.S. Senate (Republican),"Mabey, Garn",0
Fernley 11,U.S. Senate (Republican),"Marinch, Gary",0
Fernley 11,U.S. Senate (Republican),"Nadell, Brian",0
Fernley 11,U.S. Senate (Republican),None Of These Candidates,2
Fernley 11,U.S. Senate (Republican),"Parson, Bill",0
Fernley 11,U.S. Senate (Republican),"Stern, Cecilia",0
Fernley 11,U.S. Senate (Republican),"Suominen, Terry",0
Fernley 11,U.S. Senate (Republican),"Tarkanian, Danny",41
Fernley 12,Attorney General (Republican),"Barrick, Travis",53
Fernley 12,Attorney General (Republican),"Hafter, Jacob",49
Fernley 12,Attorney General (Republican),None Of These Candidates,38
Fernley 12,County Comm Dist. 5 (CW) (Republican),"ARELLANO, VIRGIL J.",50
Fernley 12,County Comm Dist. 5 (CW) (Republican),"COSTA, PAUL",36
Fernley 12,County Comm Dist. 5 (CW) (Republican),"THOMPSON, CLIFFORD A.",44
Fernley 12,Governor (Democratic),"Conquest, Frederick L.",7
Fernley 12,Governor (Democratic),None Of These Candidates,11
Fernley 12,Governor (Democratic),"Reid, Rory",39
Fernley 12,Governor (Republican),"Atwood, Tony",1
Fernley 12,Governor (Republican),"GIBBONS, JIM",56
Fernley 12,Governor (Republican),"Lusak, Stanleigh Harold",2
Fernley 12,Governor (Republican),"Montandon, Michael L.",8
Fernley 12,Governor (Republican),None Of These Candidates,2
Fernley 12,Governor (Republican),"Sandoval, Brian",79
Fernley 12,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",5
Fernley 12,Lieutenant Governor (Democratic),"Murad, Paul",6
Fernley 12,Lieutenant Governor (Democratic),None Of These Candidates,10
Fernley 12,Lieutenant Governor (Democratic),"Randazzo, Robert S.",6
Fernley 12,Lieutenant Governor (Democratic),"Sferrazza, Jessica",29
Fernley 12,Lieutenant Governor (Republican),"Krolicki, Brian",117
Fernley 12,Lieutenant Governor (Republican),None Of These Candidates,12
Fernley 12,Lieutenant Governor (Republican),"Woollen, Barbara Lee",18
Fernley 12,Mayor FERNLEY (Nonpartisan),"CLAUSSEN, LORENZ A.F. ""LARRY""",54
Fernley 12,Mayor FERNLEY (Nonpartisan),"GOODMAN, LEROY",115
Fernley 12,Mayor FERNLEY (Nonpartisan),"YOUNG, TEE",39
Fernley 12,Public Administrator (Nonpartisan),"MUNRO, DELORES A.",164
Fernley 12,"School Board Dst Trustee, District 2 - Fernley #2 (Nonpartisan)","MCINTYRE, NEAL E.",172
Fernley 12,"School District Trustee, District 4 - Silver Springs/Stagecoach (Nonpartisan)","SHIRLEY, CHARLES W.",167
Fernley 12,"School District Trustee, District 6 - Dayton #2 (Nonpartisan)","MCCORMICK, THEO",166
Fernley 12,Sheriff - LYON - NP (Nonpartisan),"LUMPKIN, R. MARK",45
Fernley 12,Sheriff - LYON - NP (Nonpartisan),"PALMER, BRETT G.",90
Fernley 12,Sheriff - LYON - NP (Nonpartisan),"VEIL, ALLEN",81
Fernley 12,"State Assembly, District 38 (Republican)","GLADWILL, GARY G.",30
Fernley 12,"State Assembly, District 38 (Republican)","GRADY, TOM",109
Fernley 12,"State Board of Education, District 10 (Nonpartisan)","FERRY, CLIFF",169
Fernley 12,State Controller (Republican),"Dagani, Gregory Nance",46
Fernley 12,State Controller (Republican),"Herr, Barry",44
Fernley 12,State Controller (Republican),None Of These Candidates,52
Fernley 12,"State Senate, Washoe District 2 (Democratic)","EDWARDS, ALLISON",36
Fernley 12,"State Senate, Washoe District 2 (Democratic)","SCHMIDT, GARY R.",11
Fernley 12,"State Senate, Washoe District 2 (Republican)","GUSTAVSON, DON",98
Fernley 12,"State Senate, Washoe District 2 (Republican)","LARKIN, BOB",47
Fernley 12,"U.S. Representative in Congress, District 2 (Democratic)","Dehne, Denis ""Sam""",6
Fernley 12,"U.S. Representative in Congress, District 2 (Democratic)","McKenna, Ken",23
Fernley 12,"U.S. Representative in Congress, District 2 (Democratic)","Price, Nancy",24
Fernley 12,"U.S. Representative in Congress, District 2 (Republican)","Colletti, Patrick J.",14
