precinct,office,candidate,votes
Precinct 13,"State Assembly, District 33 (Republican)","ELLISON, JOHN",40
Precinct 13,"State Board of Education, District 10 (Nonpartisan)","FERRY, CLIFF",96
Precinct 13,State Controller (Republican),"Dagani, Gregory Nance",17
Precinct 13,State Controller (Republican),"Herr, Barry",27
Precinct 13,State Controller (Republican),None Of These Candidates,28
Precinct 13,"U.S. Representative in Congress, District 2 (Democratic)","Dehne, Denis ""Sam""",1
Precinct 13,"U.S. Representative in Congress, District 2 (Democratic)","McKenna, Ken",8
Precinct 13,"U.S. Representative in Congress, District 2 (Democratic)","Price, Nancy",8
Precinct 13,"U.S. Representative in Congress, District 2 (Republican)","Colletti, Patrick J.",9
Precinct 13,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",66
Precinct 13,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",3
Precinct 13,United States Senator (Democratic),"Miller, Alex",3
Precinct 13,United States Senator (Democratic),None Of These Candidates,5
Precinct 13,United States Senator (Democratic),"Poliak, Carlo",1
Precinct 13,United States Senator (Democratic),"Reid, Harry",6
Precinct 13,United States Senator (Republican),"Angle, Sharron",27
Precinct 13,United States Senator (Republican),"Bernstein, Gary",0
Precinct 13,United States Senator (Republican),"Chachas, John",4
Precinct 13,United States Senator (Republican),"Christensen, Chad",0
Precinct 13,United States Senator (Republican),"Lowden, Sue",21
Precinct 13,United States Senator (Republican),"Mabey, Garn",0
Precinct 13,United States Senator (Republican),"Marinch, Gary",0
Precinct 13,United States Senator (Republican),"Nadell, Brian",0
Precinct 13,United States Senator (Republican),None Of These Candidates,0
Precinct 13,United States Senator (Republican),"Parson, Bill",1
Precinct 13,United States Senator (Republican),"Stern, Cecilia",0
Precinct 13,United States Senator (Republican),"Suominen, Terry",1
Precinct 13,United States Senator (Republican),"Tarkanian, Danny",23
Precinct 13,"University Board of Regents, District  8 (Nonpartisan)","FEEST, MARK",12
Precinct 13,"University Board of Regents, District  8 (Nonpartisan)","MELCHER, KEVIN C.",54
Precinct 13,"University Board of Regents, District  8 (Nonpartisan)","PUCCINELLI, MARGARET",37
Precinct 14,Attorney General (Republican),"Barrick, Travis",117
Precinct 14,Attorney General (Republican),"Hafter, Jacob",43
Precinct 14,Attorney General (Republican),None Of These Candidates,50
Precinct 14,"County Commission, District 4 (Republican)","EKLUND-BROWN, SHERI",76
Precinct 14,"County Commission, District 4 (Republican)","WILLIAMS, R. JEFF",139
Precinct 14,COUNTY RECORDER (Republican),"ELLISON, JOYCE ""PEANUT""",54
Precinct 14,COUNTY RECORDER (Republican),"ROACH, NATALIE",74
Precinct 14,COUNTY RECORDER (Republican),"SMALES, D. MIKE",84
Precinct 14,"ELKO TV District, Seat A (Nonpartisan)","BRIAN, BETSY",38
Precinct 14,"ELKO TV District, Seat A (Nonpartisan)","D'ASTO, DORIS B.",74
Precinct 14,"ELKO TV District, Seat A (Nonpartisan)","GARDNER, PAUL",133
Precinct 14,"ELKO TV District, Seat A (Nonpartisan)","SASGEN, JOSEPH",40
Precinct 14,Governor (Democratic),"Conquest, Frederick L.",9
Precinct 14,Governor (Democratic),None Of These Candidates,13
Precinct 14,Governor (Democratic),"Reid, Rory",32
Precinct 14,Governor (Republican),"Atwood, Tony",1
Precinct 14,Governor (Republican),"GIBBONS, JIM",64
Precinct 14,Governor (Republican),"Lusak, Stanleigh Harold",6
Precinct 14,Governor (Republican),"Montandon, Michael L.",28
Precinct 14,Governor (Republican),None Of These Candidates,5
Precinct 14,Governor (Republican),"Sandoval, Brian",113
Precinct 14,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",5
Precinct 14,Lieutenant Governor (Democratic),"Murad, Paul",7
Precinct 14,Lieutenant Governor (Democratic),None Of These Candidates,10
Precinct 14,Lieutenant Governor (Democratic),"Randazzo, Robert S.",4
Precinct 14,Lieutenant Governor (Democratic),"Sferrazza, Jessica",24
Precinct 14,Lieutenant Governor (Republican),"Krolicki, Brian",136
Precinct 14,Lieutenant Governor (Republican),None Of These Candidates,26
Precinct 14,Lieutenant Governor (Republican),"Woollen, Barbara Lee",51
Precinct 14,"School Board Trustee, District 1 (Nonpartisan)","MAHLBERG, DANIEL",260
Precinct 14,"School Board Trustee, District 6 (Nonpartisan)","BALLARD, THAD S.",261
Precinct 14,"School Board Trustee, District 7 (Nonpartisan)","BASANEZ, LOUISE T.",262
Precinct 14,Sheriff - ELKO (Nonpartisan),"LOTSPEICH, DALE",82
Precinct 14,Sheriff - ELKO (Nonpartisan),"PITTS, JAMES",140
Precinct 14,Sheriff - ELKO (Nonpartisan),"WELLINGTON, KEN",78
Precinct 14,"State Assembly, District 33 (Republican)","ANDRUS, DALE E.",74
Precinct 14,"State Assembly, District 33 (Republican)","ELLISON, JOHN",141
Precinct 14,"State Board of Education, District 10 (Nonpartisan)","FERRY, CLIFF",265
Precinct 14,State Controller (Republican),"Dagani, Gregory Nance",47
Precinct 14,State Controller (Republican),"Herr, Barry",86
Precinct 14,State Controller (Republican),None Of These Candidates,74
Precinct 14,"U.S. Representative in Congress, District 2 (Democratic)","Dehne, Denis ""Sam""",1
Precinct 14,"U.S. Representative in Congress, District 2 (Democratic)","McKenna, Ken",22
Precinct 14,"U.S. Representative in Congress, District 2 (Democratic)","Price, Nancy",20
Precinct 14,"U.S. Representative in Congress, District 2 (Republican)","Colletti, Patrick J.",30
Precinct 14,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",183
Precinct 14,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",4
Precinct 14,United States Senator (Democratic),"Miller, Alex",6
Precinct 14,United States Senator (Democratic),None Of These Candidates,10
Precinct 14,United States Senator (Democratic),"Poliak, Carlo",1
Precinct 14,United States Senator (Democratic),"Reid, Harry",34
Precinct 14,United States Senator (Republican),"Angle, Sharron",88
Precinct 14,United States Senator (Republican),"Bernstein, Gary",0
Precinct 14,United States Senator (Republican),"Chachas, John",14
Precinct 14,United States Senator (Republican),"Christensen, Chad",0
Precinct 14,United States Senator (Republican),"Lowden, Sue",66
Precinct 14,United States Senator (Republican),"Mabey, Garn",0
Precinct 14,United States Senator (Republican),"Marinch, Gary",0
Precinct 14,United States Senator (Republican),"Nadell, Brian",0
Precinct 14,United States Senator (Republican),None Of These Candidates,3
Precinct 14,United States Senator (Republican),"Parson, Bill",4
Precinct 14,United States Senator (Republican),"Stern, Cecilia",0
