precinct,office,candidate,votes
Argenta 03,County Comm Dist. NO. 2 (CW) (Republican),"SCHMIDT, CHRIS",11
Argenta 03,DISTRICT ATTORNEY (Republican),"ELQUIST, ANGIE M.",56
Argenta 03,DISTRICT ATTORNEY (Republican),"FORGERON, HY",2
Argenta 03,DISTRICT ATTORNEY (Republican),"TANNER, MILO",0
Argenta 03,Governor (Democratic),"Conquest, Frederick L.",4
Argenta 03,Governor (Democratic),None Of These Candidates,9
Argenta 03,Governor (Democratic),"Reid, Rory",7
Argenta 03,Governor (Republican),"Atwood, Tony",0
Argenta 03,Governor (Republican),"GIBBONS, JIM",20
Argenta 03,Governor (Republican),"Lusak, Stanleigh Harold",0
Argenta 03,Governor (Republican),"Montandon, Michael L.",7
Argenta 03,Governor (Republican),None Of These Candidates,2
Argenta 03,Governor (Republican),"Sandoval, Brian",29
Argenta 03,"LANDER COUNTY Hospital Dist Trustee, Seat D (Nonpartisan)","BRICKLEY, PATRICIA",86
Argenta 03,"LANDER COUNTY Hospital Dist Trustee, Seat E (Nonpartisan)","LAURITZEN, LINDA",83
Argenta 03,"LANDER COUNTY Hospital Dist Trustee, Seat F (Nonpartisan)","LOCKRIDGE, NANCY",85
Argenta 03,"LANDER COUNTY School Trustee, Area FOUR (Nonpartisan)","THOMPSON, W. T.",79
Argenta 03,"LANDER COUNTY School Trustee, Area THREE (Nonpartisan)","LAKE, MARK",22
Argenta 03,"LANDER COUNTY School Trustee, Area THREE (Nonpartisan)","MCMURTREY, ERIN",8
Argenta 03,"LANDER COUNTY School Trustee, Area THREE (Nonpartisan)","PENOLA, ANNA",59
Argenta 03,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",3
Argenta 03,Lieutenant Governor (Democratic),"Murad, Paul",1
Argenta 03,Lieutenant Governor (Democratic),None Of These Candidates,0
Argenta 03,Lieutenant Governor (Democratic),"Randazzo, Robert S.",4
Argenta 03,Lieutenant Governor (Democratic),"Sferrazza, Jessica",14
Argenta 03,Lieutenant Governor (Republican),"Krolicki, Brian",44
Argenta 03,Lieutenant Governor (Republican),None Of These Candidates,3
Argenta 03,Lieutenant Governor (Republican),"Woollen, Barbara Lee",11
Argenta 03,Sheriff - LANDER (Nonpartisan),"CASSELL, CHUCK",20
Argenta 03,Sheriff - LANDER (Nonpartisan),"FLORES, PAT",32
Argenta 03,Sheriff - LANDER (Nonpartisan),"JENNERJOHN, RICH",0
Argenta 03,Sheriff - LANDER (Nonpartisan),"PRAWITZ, CHAD E.",3
Argenta 03,Sheriff - LANDER (Nonpartisan),"UNGER, RON",35
Argenta 03,"State Board of Education, District 10 (Nonpartisan)","FERRY, CLIFF",78
Argenta 03,State Controller (Republican),"Dagani, Gregory Nance",15
Argenta 03,State Controller (Republican),"Herr, Barry",30
Argenta 03,State Controller (Republican),None Of These Candidates,13
Argenta 03,"U.S. Representative in Congress, District 2 (Democratic)","Dehne, Denis ""Sam""",5
Argenta 03,"U.S. Representative in Congress, District 2 (Democratic)","McKenna, Ken",9
Argenta 03,"U.S. Representative in Congress, District 2 (Democratic)","Price, Nancy",4
Argenta 03,"U.S. Representative in Congress, District 2 (Republican)","Colletti, Patrick J.",17
Argenta 03,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",41
Argenta 03,U.S. Senate (Democratic),"Hamilton, Eduardo ""Mr. Clean""",0
Argenta 03,U.S. Senate (Democratic),"Miller, Alex",5
Argenta 03,U.S. Senate (Democratic),None Of These Candidates,5
Argenta 03,U.S. Senate (Democratic),"Poliak, Carlo",1
Argenta 03,U.S. Senate (Democratic),"Reid, Harry",11
Argenta 03,U.S. Senate (Republican),"Angle, Sharron",11
Argenta 03,U.S. Senate (Republican),"Bernstein, Gary",0
Argenta 03,U.S. Senate (Republican),"Chachas, John",12
Argenta 03,U.S. Senate (Republican),"Christensen, Chad",0
Argenta 03,U.S. Senate (Republican),"Lowden, Sue",14
Argenta 03,U.S. Senate (Republican),"Mabey, Garn",0
Argenta 03,U.S. Senate (Republican),"Marinch, Gary",0
Argenta 03,U.S. Senate (Republican),"Nadell, Brian",0
Argenta 03,U.S. Senate (Republican),None Of These Candidates,6
Argenta 03,U.S. Senate (Republican),"Parson, Bill",0
Argenta 03,U.S. Senate (Republican),"Stern, Cecilia",0
Argenta 03,U.S. Senate (Republican),"Suominen, Terry",0
Argenta 03,U.S. Senate (Republican),"Tarkanian, Danny",15
Argenta 03,"University Board of Regents, District 8 (Nonpartisan)","FEEST, MARK",10
Argenta 03,"University Board of Regents, District 8 (Nonpartisan)","MELCHER, KEVIN C.",20
Argenta 03,"University Board of Regents, District 8 (Nonpartisan)","PUCCINELLI, MARGARET",51
Argenta 04,Attorney General (Republican),"Barrick, Travis",80
Argenta 04,Attorney General (Republican),"Hafter, Jacob",64
Argenta 04,Attorney General (Republican),None Of These Candidates,46
Argenta 04,County Comm Dist. NO. 2 (CW) (Republican),"BULLOCK, DEAN",44
Argenta 04,County Comm Dist. NO. 2 (CW) (Republican),"CLARK, ART III",36
Argenta 04,County Comm Dist. NO. 2 (CW) (Republican),"RODABOUGH, KELLY RAY",14
Argenta 04,County Comm Dist. NO. 2 (CW) (Republican),"ROGERS, LARRY",50
Argenta 04,County Comm Dist. NO. 2 (CW) (Republican),"SCHMIDT, CHRIS",56
Argenta 04,DISTRICT ATTORNEY (Republican),"ELQUIST, ANGIE M.",147
Argenta 04,DISTRICT ATTORNEY (Republican),"FORGERON, HY",51
Argenta 04,DISTRICT ATTORNEY (Republican),"TANNER, MILO",2
Argenta 04,Governor (Democratic),"Conquest, Frederick L.",17
Argenta 04,Governor (Democratic),None Of These Candidates,20
Argenta 04,Governor (Democratic),"Reid, Rory",20
Argenta 04,Governor (Republican),"Atwood, Tony",1
Argenta 04,Governor (Republican),"GIBBONS, JIM",62
Argenta 04,Governor (Republican),"Lusak, Stanleigh Harold",1
Argenta 04,Governor (Republican),"Montandon, Michael L.",18
Argenta 04,Governor (Republican),None Of These Candidates,10
Argenta 04,Governor (Republican),"Sandoval, Brian",110
Argenta 04,"LANDER COUNTY Hospital Dist Trustee, Seat D (Nonpartisan)","BRICKLEY, PATRICIA",267
Argenta 04,"LANDER COUNTY Hospital Dist Trustee, Seat E (Nonpartisan)","LAURITZEN, LINDA",264
Argenta 04,"LANDER COUNTY Hospital Dist Trustee, Seat F (Nonpartisan)","LOCKRIDGE, NANCY",270
Argenta 04,"LANDER COUNTY School Trustee, Area FOUR (Nonpartisan)","THOMPSON, W. T.",263
Argenta 04,"LANDER COUNTY School Trustee, Area THREE (Nonpartisan)","LAKE, MARK",86
Argenta 04,"LANDER COUNTY School Trustee, Area THREE (Nonpartisan)","MCMURTREY, ERIN",38
Argenta 04,"LANDER COUNTY School Trustee, Area THREE (Nonpartisan)","PENOLA, ANNA",166
Argenta 04,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",7
Argenta 04,Lieutenant Governor (Democratic),"Murad, Paul",6
Argenta 04,Lieutenant Governor (Democratic),None Of These Candidates,13
Argenta 04,Lieutenant Governor (Democratic),"Randazzo, Robert S.",2
Argenta 04,Lieutenant Governor (Democratic),"Sferrazza, Jessica",29
Argenta 04,Lieutenant Governor (Republican),"Krolicki, Brian",122
Argenta 04,Lieutenant Governor (Republican),None Of These Candidates,20
Argenta 04,Lieutenant Governor (Republican),"Woollen, Barbara Lee",56
Argenta 04,Sheriff - LANDER (Nonpartisan),"CASSELL, CHUCK",45
Argenta 04,Sheriff - LANDER (Nonpartisan),"FLORES, PAT",64
Argenta 04,Sheriff - LANDER (Nonpartisan),"JENNERJOHN, RICH",3
Argenta 04,Sheriff - LANDER (Nonpartisan),"PRAWITZ, CHAD E.",8
Argenta 04,Sheriff - LANDER (Nonpartisan),"UNGER, RON",178
Argenta 04,"State Board of Education, District 10 (Nonpartisan)","FERRY, CLIFF",255
Argenta 04,State Controller (Republican),"Dagani, Gregory Nance",48
Argenta 04,State Controller (Republican),"Herr, Barry",89
Argenta 04,State Controller (Republican),None Of These Candidates,54
Argenta 04,"U.S. Representative in Congress, District 2 (Democratic)","Dehne, Denis ""Sam""",5
Argenta 04,"U.S. Representative in Congress, District 2 (Democratic)","McKenna, Ken",20
Argenta 04,"U.S. Representative in Congress, District 2 (Democratic)","Price, Nancy",30
Argenta 04,"U.S. Representative in Congress, District 2 (Republican)","Colletti, Patrick J.",48
Argenta 04,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",152
Argenta 04,U.S. Senate (Democratic),"Hamilton, Eduardo ""Mr. Clean""",2
Argenta 04,U.S. Senate (Democratic),"Miller, Alex",15
Argenta 04,U.S. Senate (Democratic),None Of These Candidates,16
Argenta 04,U.S. Senate (Democratic),"Poliak, Carlo",3
Argenta 04,U.S. Senate (Democratic),"Reid, Harry",21
Argenta 04,U.S. Senate (Republican),"Angle, Sharron",78
Argenta 04,U.S. Senate (Republican),"Bernstein, Gary",4
Argenta 04,U.S. Senate (Republican),"Chachas, John",19
Argenta 04,U.S. Senate (Republican),"Christensen, Chad",7
Argenta 04,U.S. Senate (Republican),"Lowden, Sue",36
Argenta 04,U.S. Senate (Republican),"Mabey, Garn",0
Argenta 04,U.S. Senate (Republican),"Marinch, Gary",0
Argenta 04,U.S. Senate (Republican),"Nadell, Brian",0
Argenta 04,U.S. Senate (Republican),None Of These Candidates,9
Argenta 04,U.S. Senate (Republican),"Parson, Bill",0
Argenta 04,U.S. Senate (Republican),"Stern, Cecilia",0
Argenta 04,U.S. Senate (Republican),"Suominen, Terry",0
Argenta 04,U.S. Senate (Republican),"Tarkanian, Danny",48
Argenta 04,"University Board of Regents, District 8 (Nonpartisan)","FEEST, MARK",41
Argenta 04,"University Board of Regents, District 8 (Nonpartisan)","MELCHER, KEVIN C.",70
Argenta 04,"University Board of Regents, District 8 (Nonpartisan)","PUCCINELLI, MARGARET",158
Argenta 05,Attorney General (Republican),"Barrick, Travis",72
Argenta 05,Attorney General (Republican),"Hafter, Jacob",46
Argenta 05,Attorney General (Republican),None Of These Candidates,41
Argenta 05,County Comm Dist. NO. 2 (CW) (Republican),"BULLOCK, DEAN",34
Argenta 05,County Comm Dist. NO. 2 (CW) (Republican),"CLARK, ART III",28
Argenta 05,County Comm Dist. NO. 2 (CW) (Republican),"RODABOUGH, KELLY RAY",5
Argenta 05,County Comm Dist. NO. 2 (CW) (Republican),"ROGERS, LARRY",45
Argenta 05,County Comm Dist. NO. 2 (CW) (Republican),"SCHMIDT, CHRIS",54
Argenta 05,DISTRICT ATTORNEY (Republican),"ELQUIST, ANGIE M.",119
Argenta 05,DISTRICT ATTORNEY (Republican),"FORGERON, HY",40
Argenta 05,DISTRICT ATTORNEY (Republican),"TANNER, MILO",6
Argenta 05,Governor (Democratic),"Conquest, Frederick L.",27
Argenta 05,Governor (Democratic),None Of These Candidates,19
Argenta 05,Governor (Democratic),"Reid, Rory",22
Argenta 05,Governor (Republican),"Atwood, Tony",2
Argenta 05,Governor (Republican),"GIBBONS, JIM",61
Argenta 05,Governor (Republican),"Lusak, Stanleigh Harold",1
Argenta 05,Governor (Republican),"Montandon, Michael L.",21
Argenta 05,Governor (Republican),None Of These Candidates,5
Argenta 05,Governor (Republican),"Sandoval, Brian",71
Argenta 05,"LANDER COUNTY Hospital Dist Trustee, Seat D (Nonpartisan)","BRICKLEY, PATRICIA",239
Argenta 05,"LANDER COUNTY Hospital Dist Trustee, Seat E (Nonpartisan)","LAURITZEN, LINDA",236
Argenta 05,"LANDER COUNTY Hospital Dist Trustee, Seat F (Nonpartisan)","LOCKRIDGE, NANCY",237
Argenta 05,"LANDER COUNTY School Trustee, Area FOUR (Nonpartisan)","THOMPSON, W. T.",226
Argenta 05,"LANDER COUNTY School Trustee, Area THREE (Nonpartisan)","LAKE, MARK",75
Argenta 05,"LANDER COUNTY School Trustee, Area THREE (Nonpartisan)","MCMURTREY, ERIN",29
Argenta 05,"LANDER COUNTY School Trustee, Area THREE (Nonpartisan)","PENOLA, ANNA",152
Argenta 05,Lieutenant Governor (Democratic),"GOODMAN, Robert E. ""Bob""",13
Argenta 05,Lieutenant Governor (Democratic),"Murad, Paul",7
Argenta 05,Lieutenant Governor (Democratic),None Of These Candidates,9
Argenta 05,Lieutenant Governor (Democratic),"Randazzo, Robert S.",3
Argenta 05,Lieutenant Governor (Democratic),"Sferrazza, Jessica",36
Argenta 05,Lieutenant Governor (Republican),"Krolicki, Brian",100
Argenta 05,Lieutenant Governor (Republican),None Of These Candidates,13
Argenta 05,Lieutenant Governor (Republican),"Woollen, Barbara Lee",45
Argenta 05,Sheriff - LANDER (Nonpartisan),"CASSELL, CHUCK",39
Argenta 05,Sheriff - LANDER (Nonpartisan),"FLORES, PAT",85
Argenta 05,Sheriff - LANDER (Nonpartisan),"JENNERJOHN, RICH",2
Argenta 05,Sheriff - LANDER (Nonpartisan),"PRAWITZ, CHAD E.",4
Argenta 05,Sheriff - LANDER (Nonpartisan),"UNGER, RON",134
Argenta 05,"State Board of Education, District 10 (Nonpartisan)","FERRY, CLIFF",224
Argenta 05,State Controller (Republican),"Dagani, Gregory Nance",44
Argenta 05,State Controller (Republican),"Herr, Barry",72
Argenta 05,State Controller (Republican),None Of These Candidates,41
Argenta 05,"U.S. Representative in Congress, District 2 (Democratic)","Dehne, Denis ""Sam""",7
Argenta 05,"U.S. Representative in Congress, District 2 (Democratic)","McKenna, Ken",23
Argenta 05,"U.S. Representative in Congress, District 2 (Democratic)","Price, Nancy",34
Argenta 05,"U.S. Representative in Congress, District 2 (Republican)","Colletti, Patrick J.",38
Argenta 05,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",123
Argenta 05,U.S. Senate (Democratic),"Hamilton, Eduardo ""Mr. Clean""",4
Argenta 05,U.S. Senate (Democratic),"Miller, Alex",23
Argenta 05,U.S. Senate (Democratic),None Of These Candidates,16
Argenta 05,U.S. Senate (Democratic),"Poliak, Carlo",2
Argenta 05,U.S. Senate (Democratic),"Reid, Harry",23
Argenta 05,U.S. Senate (Republican),"Angle, Sharron",42
Argenta 05,U.S. Senate (Republican),"Bernstein, Gary",3
Argenta 05,U.S. Senate (Republican),"Chachas, John",12
Argenta 05,U.S. Senate (Republican),"Christensen, Chad",13
Argenta 05,U.S. Senate (Republican),"Lowden, Sue",41
Argenta 05,U.S. Senate (Republican),"Mabey, Garn",0
Argenta 05,U.S. Senate (Republican),"Marinch, Gary",0
Argenta 05,U.S. Senate (Republican),"Nadell, Brian",0
Argenta 05,U.S. Senate (Republican),None Of These Candidates,12
Argenta 05,U.S. Senate (Republican),"Parson, Bill",2
Argenta 05,U.S. Senate (Republican),"Stern, Cecilia",1
Argenta 05,U.S. Senate (Republican),"Suominen, Terry",1
Argenta 05,U.S. Senate (Republican),"Tarkanian, Danny",38
Argenta 05,"University Board of Regents, District 8 (Nonpartisan)","FEEST, MARK",43
Argenta 05,"University Board of Regents, District 8 (Nonpartisan)","MELCHER, KEVIN C.",46
Argenta 05,"University Board of Regents, District 8 (Nonpartisan)","PUCCINELLI, MARGARET",150
Austin 07,Attorney General (Republican),"Barrick, Travis",35
Austin 07,Attorney General (Republican),"Hafter, Jacob",17
Austin 07,Attorney General (Republican),None Of These Candidates,11
Austin 07,County Comm Dist. NO. 2 (CW) (Republican),"BULLOCK, DEAN",14
Austin 07,County Comm Dist. NO. 2 (CW) (Republican),"CLARK, ART III",11
Austin 07,County Comm Dist. NO. 2 (CW) (Republican),"RODABOUGH, KELLY RAY",13
Austin 07,County Comm Dist. NO. 2 (CW) (Republican),"ROGERS, LARRY",9
Austin 07,County Comm Dist. NO. 2 (CW) (Republican),"SCHMIDT, CHRIS",14
Austin 07,DISTRICT ATTORNEY (Republican),"ELQUIST, ANGIE M.",34
Austin 07,DISTRICT ATTORNEY (Republican),"FORGERON, HY",28
Austin 07,DISTRICT ATTORNEY (Republican),"TANNER, MILO",2
Austin 07,Governor (Democratic),"Conquest, Frederick L.",3
Austin 07,Governor (Democratic),None Of These Candidates,7
Austin 07,Governor (Democratic),"Reid, Rory",13
Austin 07,Governor (Republican),"Atwood, Tony",3
Austin 07,Governor (Republican),"GIBBONS, JIM",28
Austin 07,Governor (Republican),"Lusak, Stanleigh Harold",0
Austin 07,Governor (Republican),"Montandon, Michael L.",0
Austin 07,Governor (Republican),None Of These Candidates,4
Austin 07,Governor (Republican),"Sandoval, Brian",29
Austin 07,"LANDER COUNTY Hospital Dist Trustee, Seat D (Nonpartisan)","BRICKLEY, PATRICIA",81
Austin 07,"LANDER COUNTY Hospital Dist Trustee, Seat E (Nonpartisan)","LAURITZEN, LINDA",79
Austin 07,"LANDER COUNTY Hospital Dist Trustee, Seat F (Nonpartisan)","LOCKRIDGE, NANCY",79
Austin 07,"LANDER COUNTY School Trustee, Area FOUR (Nonpartisan)","THOMPSON, W. T.",72
