precinct,office,candidate,votes
GER-WADS 9420 (MP),United States Senator (Democratic),None Of These Candidates,0
GER-WADS 9420 (MP),United States Senator (Democratic),"Poliak, Carlo",0
GER-WADS 9420 (MP),United States Senator (Democratic),"Reid, Harry",0
GER-WADS 9421 (MP),United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",0
GER-WADS 9421 (MP),United States Senator (Democratic),"Miller, Alex",0
GER-WADS 9421 (MP),United States Senator (Democratic),None Of These Candidates,0
GER-WADS 9421 (MP),United States Senator (Democratic),"Poliak, Carlo",0
GER-WADS 9421 (MP),United States Senator (Democratic),"Reid, Harry",0
GER-WADS 9422 (MP),United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",0
GER-WADS 9422 (MP),United States Senator (Democratic),"Miller, Alex",0
GER-WADS 9422 (MP),United States Senator (Democratic),None Of These Candidates,0
GER-WADS 9422 (MP),United States Senator (Democratic),"Poliak, Carlo",0
GER-WADS 9422 (MP),United States Senator (Democratic),"Reid, Harry",0
GER-WADS 9423 (MP),United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",0
GER-WADS 9423 (MP),United States Senator (Democratic),"Miller, Alex",0
GER-WADS 9423 (MP),United States Senator (Democratic),None Of These Candidates,0
GER-WADS 9423 (MP),United States Senator (Democratic),"Poliak, Carlo",0
GER-WADS 9423 (MP),United States Senator (Democratic),"Reid, Harry",0
GER-WADS 9424 (MP),United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",0
GER-WADS 9424 (MP),United States Senator (Democratic),"Miller, Alex",0
GER-WADS 9424 (MP),United States Senator (Democratic),None Of These Candidates,0
GER-WADS 9424 (MP),United States Senator (Democratic),"Poliak, Carlo",0
GER-WADS 9424 (MP),United States Senator (Democratic),"Reid, Harry",0
GER-WADS 9425 (MP),United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",0
GER-WADS 9425 (MP),United States Senator (Democratic),"Miller, Alex",0
GER-WADS 9425 (MP),United States Senator (Democratic),None Of These Candidates,0
GER-WADS 9425 (MP),United States Senator (Democratic),"Poliak, Carlo",0
GER-WADS 9425 (MP),United States Senator (Democratic),"Reid, Harry",0
GER-WADS 9521 (MP),United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",0
GER-WADS 9521 (MP),United States Senator (Democratic),"Miller, Alex",0
GER-WADS 9521 (MP),United States Senator (Democratic),None Of These Candidates,0
GER-WADS 9521 (MP),United States Senator (Democratic),"Poliak, Carlo",0
GER-WADS 9521 (MP),United States Senator (Democratic),"Reid, Harry",0
INCLINE VILLAGE 8104,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",1
INCLINE VILLAGE 8104,United States Senator (Democratic),"Miller, Alex",3
INCLINE VILLAGE 8104,United States Senator (Democratic),None Of These Candidates,6
INCLINE VILLAGE 8104,United States Senator (Democratic),"Poliak, Carlo",0
INCLINE VILLAGE 8104,United States Senator (Democratic),"Reid, Harry",33
INCLINE VILLAGE 8105,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",1
INCLINE VILLAGE 8105,United States Senator (Democratic),"Miller, Alex",2
INCLINE VILLAGE 8105,United States Senator (Democratic),None Of These Candidates,5
INCLINE VILLAGE 8105,United States Senator (Democratic),"Poliak, Carlo",1
INCLINE VILLAGE 8105,United States Senator (Democratic),"Reid, Harry",55
INCLINE VILLAGE 8106,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",2
INCLINE VILLAGE 8106,United States Senator (Democratic),"Miller, Alex",4
INCLINE VILLAGE 8106,United States Senator (Democratic),None Of These Candidates,13
INCLINE VILLAGE 8106,United States Senator (Democratic),"Poliak, Carlo",0
INCLINE VILLAGE 8106,United States Senator (Democratic),"Reid, Harry",62
INCLINE VILLAGE 8107,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",2
INCLINE VILLAGE 8107,United States Senator (Democratic),"Miller, Alex",7
INCLINE VILLAGE 8107,United States Senator (Democratic),None Of These Candidates,12
INCLINE VILLAGE 8107,United States Senator (Democratic),"Poliak, Carlo",0
INCLINE VILLAGE 8107,United States Senator (Democratic),"Reid, Harry",51
INCLINE VILLAGE 8108,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",1
INCLINE VILLAGE 8108,United States Senator (Democratic),"Miller, Alex",4
INCLINE VILLAGE 8108,United States Senator (Democratic),None Of These Candidates,5
INCLINE VILLAGE 8108,United States Senator (Democratic),"Poliak, Carlo",1
INCLINE VILLAGE 8108,United States Senator (Democratic),"Reid, Harry",77
INCLINE VILLAGE 8109,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",1
INCLINE VILLAGE 8109,United States Senator (Democratic),"Miller, Alex",11
INCLINE VILLAGE 8109,United States Senator (Democratic),None Of These Candidates,8
INCLINE VILLAGE 8109,United States Senator (Democratic),"Poliak, Carlo",2
INCLINE VILLAGE 8109,United States Senator (Democratic),"Reid, Harry",73
INCLINE VILLAGE 8110,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",0
INCLINE VILLAGE 8110,United States Senator (Democratic),"Miller, Alex",4
INCLINE VILLAGE 8110,United States Senator (Democratic),None Of These Candidates,1
INCLINE VILLAGE 8110,United States Senator (Democratic),"Poliak, Carlo",2
INCLINE VILLAGE 8110,United States Senator (Democratic),"Reid, Harry",23
INCLINE VILLAGE 8111,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",0
INCLINE VILLAGE 8111,United States Senator (Democratic),"Miller, Alex",0
INCLINE VILLAGE 8111,United States Senator (Democratic),None Of These Candidates,0
INCLINE VILLAGE 8111,United States Senator (Democratic),"Poliak, Carlo",0
INCLINE VILLAGE 8111,United States Senator (Democratic),"Reid, Harry",0
INCLINE VILLAGE 8116,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",1
INCLINE VILLAGE 8116,United States Senator (Democratic),"Miller, Alex",1
INCLINE VILLAGE 8116,United States Senator (Democratic),None Of These Candidates,6
INCLINE VILLAGE 8116,United States Senator (Democratic),"Poliak, Carlo",2
INCLINE VILLAGE 8116,United States Senator (Democratic),"Reid, Harry",61
INCLINE VILLAGE 8117,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",2
INCLINE VILLAGE 8117,United States Senator (Democratic),"Miller, Alex",4
INCLINE VILLAGE 8117,United States Senator (Democratic),None Of These Candidates,6
INCLINE VILLAGE 8117,United States Senator (Democratic),"Poliak, Carlo",0
INCLINE VILLAGE 8117,United States Senator (Democratic),"Reid, Harry",50
INCLINE VILLAGE 8125,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",0
INCLINE VILLAGE 8125,United States Senator (Democratic),"Miller, Alex",0
INCLINE VILLAGE 8125,United States Senator (Democratic),None Of These Candidates,0
INCLINE VILLAGE 8125,United States Senator (Democratic),"Poliak, Carlo",0
INCLINE VILLAGE 8125,United States Senator (Democratic),"Reid, Harry",0
INCLINE VILLAGE 8126,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",0
INCLINE VILLAGE 8126,United States Senator (Democratic),"Miller, Alex",0
INCLINE VILLAGE 8126,United States Senator (Democratic),None Of These Candidates,0
INCLINE VILLAGE 8126,United States Senator (Democratic),"Poliak, Carlo",0
INCLINE VILLAGE 8126,United States Senator (Democratic),"Reid, Harry",0
INCLINE VILLAGE 9101(MP),United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",0
INCLINE VILLAGE 9101(MP),United States Senator (Democratic),"Miller, Alex",0
INCLINE VILLAGE 9101(MP),United States Senator (Democratic),None Of These Candidates,0
INCLINE VILLAGE 9101(MP),United States Senator (Democratic),"Poliak, Carlo",0
INCLINE VILLAGE 9101(MP),United States Senator (Democratic),"Reid, Harry",0
INCLINE VILLAGE 9102(MP),United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",0
INCLINE VILLAGE 9102(MP),United States Senator (Democratic),"Miller, Alex",0
INCLINE VILLAGE 9102(MP),United States Senator (Democratic),None Of These Candidates,0
INCLINE VILLAGE 9102(MP),United States Senator (Democratic),"Poliak, Carlo",0
INCLINE VILLAGE 9102(MP),United States Senator (Democratic),"Reid, Harry",0
INCLINE VILLAGE 9105(MP),United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",0
INCLINE VILLAGE 9105(MP),United States Senator (Democratic),"Miller, Alex",0
INCLINE VILLAGE 9105(MP),United States Senator (Democratic),None Of These Candidates,0
INCLINE VILLAGE 9105(MP),United States Senator (Democratic),"Poliak, Carlo",0
INCLINE VILLAGE 9105(MP),United States Senator (Democratic),"Reid, Harry",0
INCLINE VILLAGE 9106(MP),United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",0
INCLINE VILLAGE 9106(MP),United States Senator (Democratic),"Miller, Alex",0
INCLINE VILLAGE 9106(MP),United States Senator (Democratic),None Of These Candidates,0
INCLINE VILLAGE 9106(MP),United States Senator (Democratic),"Poliak, Carlo",0
INCLINE VILLAGE 9106(MP),United States Senator (Democratic),"Reid, Harry",0
INCLINE VILLAGE 9111(MP),United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",0
INCLINE VILLAGE 9111(MP),United States Senator (Democratic),"Miller, Alex",0
INCLINE VILLAGE 9111(MP),United States Senator (Democratic),None Of These Candidates,0
INCLINE VILLAGE 9111(MP),United States Senator (Democratic),"Poliak, Carlo",0
INCLINE VILLAGE 9111(MP),United States Senator (Democratic),"Reid, Harry",0
INCLINE VILLAGE 9116(MP),United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",0
INCLINE VILLAGE 9116(MP),United States Senator (Democratic),"Miller, Alex",0
INCLINE VILLAGE 9116(MP),United States Senator (Democratic),None Of These Candidates,0
INCLINE VILLAGE 9116(MP),United States Senator (Democratic),"Poliak, Carlo",0
INCLINE VILLAGE 9116(MP),United States Senator (Democratic),"Reid, Harry",0
INCLINE VILLAGE 9121(MP),United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",0
INCLINE VILLAGE 9121(MP),United States Senator (Democratic),"Miller, Alex",0
INCLINE VILLAGE 9121(MP),United States Senator (Democratic),None Of These Candidates,0
INCLINE VILLAGE 9121(MP),United States Senator (Democratic),"Poliak, Carlo",0
INCLINE VILLAGE 9121(MP),United States Senator (Democratic),"Reid, Harry",0
PROV,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",0
PROV,United States Senator (Democratic),"Miller, Alex",1
PROV,United States Senator (Democratic),None Of These Candidates,1
PROV,United States Senator (Democratic),"Poliak, Carlo",0
PROV,United States Senator (Democratic),"Reid, Harry",13
RENO-VERDI  4042 (MP),United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",0
RENO-VERDI  4042 (MP),United States Senator (Democratic),"Miller, Alex",0
RENO-VERDI  4042 (MP),United States Senator (Democratic),None Of These Candidates,0
RENO-VERDI  4042 (MP),United States Senator (Democratic),"Poliak, Carlo",0
RENO-VERDI  4042 (MP),United States Senator (Democratic),"Reid, Harry",0
RENO-VERDI 1000,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",0
RENO-VERDI 1000,United States Senator (Democratic),"Miller, Alex",5
RENO-VERDI 1000,United States Senator (Democratic),None Of These Candidates,6
RENO-VERDI 1000,United States Senator (Democratic),"Poliak, Carlo",0
RENO-VERDI 1000,United States Senator (Democratic),"Reid, Harry",98
RENO-VERDI 1002,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",0
RENO-VERDI 1002,United States Senator (Democratic),"Miller, Alex",5
RENO-VERDI 1002,United States Senator (Democratic),None Of These Candidates,6
RENO-VERDI 1002,United States Senator (Democratic),"Poliak, Carlo",3
RENO-VERDI 1002,United States Senator (Democratic),"Reid, Harry",80
RENO-VERDI 1003,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",5
RENO-VERDI 1003,United States Senator (Democratic),"Miller, Alex",7
RENO-VERDI 1003,United States Senator (Democratic),None Of These Candidates,16
RENO-VERDI 1003,United States Senator (Democratic),"Poliak, Carlo",5
RENO-VERDI 1003,United States Senator (Democratic),"Reid, Harry",174
RENO-VERDI 1004 (MP),United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",0
RENO-VERDI 1004 (MP),United States Senator (Democratic),"Miller, Alex",0
RENO-VERDI 1004 (MP),United States Senator (Democratic),None Of These Candidates,0
RENO-VERDI 1004 (MP),United States Senator (Democratic),"Poliak, Carlo",0
RENO-VERDI 1004 (MP),United States Senator (Democratic),"Reid, Harry",0
RENO-VERDI 1005,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",
RENO-VERDI 1005,United States Senator (Democratic),"Miller, Alex",
RENO-VERDI 1005,United States Senator (Democratic),None Of These Candidates,
RENO-VERDI 1005,United States Senator (Democratic),"Poliak, Carlo",
RENO-VERDI 1005,United States Senator (Democratic),"Reid, Harry",
RENO-VERDI 1006,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",1
RENO-VERDI 1006,United States Senator (Democratic),"Miller, Alex",3
RENO-VERDI 1006,United States Senator (Democratic),None Of These Candidates,3
RENO-VERDI 1006,United States Senator (Democratic),"Poliak, Carlo",2
RENO-VERDI 1006,United States Senator (Democratic),"Reid, Harry",66
RENO-VERDI 1007,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",5
RENO-VERDI 1007,United States Senator (Democratic),"Miller, Alex",8
RENO-VERDI 1007,United States Senator (Democratic),None Of These Candidates,17
RENO-VERDI 1007,United States Senator (Democratic),"Poliak, Carlo",3
RENO-VERDI 1007,United States Senator (Democratic),"Reid, Harry",126
RENO-VERDI 1009,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",0
RENO-VERDI 1009,United States Senator (Democratic),"Miller, Alex",2
RENO-VERDI 1009,United States Senator (Democratic),None Of These Candidates,12
RENO-VERDI 1009,United States Senator (Democratic),"Poliak, Carlo",0
RENO-VERDI 1009,United States Senator (Democratic),"Reid, Harry",70
RENO-VERDI 1010,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",2
RENO-VERDI 1010,United States Senator (Democratic),"Miller, Alex",7
RENO-VERDI 1010,United States Senator (Democratic),None Of These Candidates,15
RENO-VERDI 1010,United States Senator (Democratic),"Poliak, Carlo",0
RENO-VERDI 1010,United States Senator (Democratic),"Reid, Harry",236
RENO-VERDI 1012,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",0
RENO-VERDI 1012,United States Senator (Democratic),"Miller, Alex",1
RENO-VERDI 1012,United States Senator (Democratic),None Of These Candidates,3
RENO-VERDI 1012,United States Senator (Democratic),"Poliak, Carlo",0
RENO-VERDI 1012,United States Senator (Democratic),"Reid, Harry",28
RENO-VERDI 1013 (MP),United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",0
RENO-VERDI 1013 (MP),United States Senator (Democratic),"Miller, Alex",0
RENO-VERDI 1013 (MP),United States Senator (Democratic),None Of These Candidates,0
RENO-VERDI 1013 (MP),United States Senator (Democratic),"Poliak, Carlo",0
RENO-VERDI 1013 (MP),United States Senator (Democratic),"Reid, Harry",0
RENO-VERDI 1014,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",2
RENO-VERDI 1014,United States Senator (Democratic),"Miller, Alex",18
RENO-VERDI 1014,United States Senator (Democratic),None Of These Candidates,26
RENO-VERDI 1014,United States Senator (Democratic),"Poliak, Carlo",2
RENO-VERDI 1014,United States Senator (Democratic),"Reid, Harry",169
RENO-VERDI 1016,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",1
RENO-VERDI 1016,United States Senator (Democratic),"Miller, Alex",3
RENO-VERDI 1016,United States Senator (Democratic),None Of These Candidates,2
RENO-VERDI 1016,United States Senator (Democratic),"Poliak, Carlo",0
RENO-VERDI 1016,United States Senator (Democratic),"Reid, Harry",41
RENO-VERDI 1017 (MP),United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",0
RENO-VERDI 1017 (MP),United States Senator (Democratic),"Miller, Alex",0
RENO-VERDI 1017 (MP),United States Senator (Democratic),None Of These Candidates,0
RENO-VERDI 1017 (MP),United States Senator (Democratic),"Poliak, Carlo",0
RENO-VERDI 1017 (MP),United States Senator (Democratic),"Reid, Harry",0
RENO-VERDI 1018,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",3
RENO-VERDI 1018,United States Senator (Democratic),"Miller, Alex",9
RENO-VERDI 1018,United States Senator (Democratic),None Of These Candidates,11
RENO-VERDI 1018,United States Senator (Democratic),"Poliak, Carlo",0
RENO-VERDI 1018,United States Senator (Democratic),"Reid, Harry",97
RENO-VERDI 1019,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",0
RENO-VERDI 1019,United States Senator (Democratic),"Miller, Alex",0
RENO-VERDI 1019,United States Senator (Democratic),None Of These Candidates,0
RENO-VERDI 1019,United States Senator (Democratic),"Poliak, Carlo",0
RENO-VERDI 1019,United States Senator (Democratic),"Reid, Harry",11
RENO-VERDI 1020,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",6
RENO-VERDI 1020,United States Senator (Democratic),"Miller, Alex",11
RENO-VERDI 1020,United States Senator (Democratic),None Of These Candidates,17
RENO-VERDI 1020,United States Senator (Democratic),"Poliak, Carlo",0
RENO-VERDI 1020,United States Senator (Democratic),"Reid, Harry",177
RENO-VERDI 1022,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",2
RENO-VERDI 1022,United States Senator (Democratic),"Miller, Alex",6
RENO-VERDI 1022,United States Senator (Democratic),None Of These Candidates,7
RENO-VERDI 1022,United States Senator (Democratic),"Poliak, Carlo",3
RENO-VERDI 1022,United States Senator (Democratic),"Reid, Harry",141
RENO-VERDI 1023,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",0
RENO-VERDI 1023,United States Senator (Democratic),"Miller, Alex",4
RENO-VERDI 1023,United States Senator (Democratic),None Of These Candidates,3
RENO-VERDI 1023,United States Senator (Democratic),"Poliak, Carlo",3
RENO-VERDI 1023,United States Senator (Democratic),"Reid, Harry",74
RENO-VERDI 1024,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",4
RENO-VERDI 1024,United States Senator (Democratic),"Miller, Alex",14
RENO-VERDI 1024,United States Senator (Democratic),None Of These Candidates,24
RENO-VERDI 1024,United States Senator (Democratic),"Poliak, Carlo",0
RENO-VERDI 1024,United States Senator (Democratic),"Reid, Harry",163
RENO-VERDI 1026,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",3
RENO-VERDI 1026,United States Senator (Democratic),"Miller, Alex",9
RENO-VERDI 1026,United States Senator (Democratic),None Of These Candidates,16
RENO-VERDI 1026,United States Senator (Democratic),"Poliak, Carlo",0
RENO-VERDI 1026,United States Senator (Democratic),"Reid, Harry",107
RENO-VERDI 1027,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",0
RENO-VERDI 1027,United States Senator (Democratic),"Miller, Alex",1
RENO-VERDI 1027,United States Senator (Democratic),None Of These Candidates,5
RENO-VERDI 1027,United States Senator (Democratic),"Poliak, Carlo",0
RENO-VERDI 1027,United States Senator (Democratic),"Reid, Harry",77
RENO-VERDI 1028,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",3
RENO-VERDI 1028,United States Senator (Democratic),"Miller, Alex",6
RENO-VERDI 1028,United States Senator (Democratic),None Of These Candidates,10
RENO-VERDI 1028,United States Senator (Democratic),"Poliak, Carlo",0
RENO-VERDI 1028,United States Senator (Democratic),"Reid, Harry",95
RENO-VERDI 1029,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",5
RENO-VERDI 1029,United States Senator (Democratic),"Miller, Alex",13
RENO-VERDI 1029,United States Senator (Democratic),None Of These Candidates,17
RENO-VERDI 1029,United States Senator (Democratic),"Poliak, Carlo",1
RENO-VERDI 1029,United States Senator (Democratic),"Reid, Harry",170
RENO-VERDI 1031,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",0
RENO-VERDI 1031,United States Senator (Democratic),"Miller, Alex",2
RENO-VERDI 1031,United States Senator (Democratic),None Of These Candidates,10
RENO-VERDI 1031,United States Senator (Democratic),"Poliak, Carlo",0
RENO-VERDI 1031,United States Senator (Democratic),"Reid, Harry",74
RENO-VERDI 1032,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",2
RENO-VERDI 1032,United States Senator (Democratic),"Miller, Alex",8
RENO-VERDI 1032,United States Senator (Democratic),None Of These Candidates,14
RENO-VERDI 1032,United States Senator (Democratic),"Poliak, Carlo",3
RENO-VERDI 1032,United States Senator (Democratic),"Reid, Harry",101
RENO-VERDI 1033,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",2
RENO-VERDI 1033,United States Senator (Democratic),"Miller, Alex",2
RENO-VERDI 1033,United States Senator (Democratic),None Of These Candidates,11
RENO-VERDI 1033,United States Senator (Democratic),"Poliak, Carlo",1
RENO-VERDI 1033,United States Senator (Democratic),"Reid, Harry",150
RENO-VERDI 1035,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",1
RENO-VERDI 1035,United States Senator (Democratic),"Miller, Alex",4
RENO-VERDI 1035,United States Senator (Democratic),None Of These Candidates,4
RENO-VERDI 1035,United States Senator (Democratic),"Poliak, Carlo",2
RENO-VERDI 1035,United States Senator (Democratic),"Reid, Harry",67
RENO-VERDI 1036,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",3
RENO-VERDI 1036,United States Senator (Democratic),"Miller, Alex",2
RENO-VERDI 1036,United States Senator (Democratic),None Of These Candidates,2
RENO-VERDI 1036,United States Senator (Democratic),"Poliak, Carlo",0
RENO-VERDI 1036,United States Senator (Democratic),"Reid, Harry",32
RENO-VERDI 1037,United States Senator (Democratic),"Hamilton, Eduardo ""Mr. Clean""",1
RENO-VERDI 1037,United States Senator (Democratic),"Miller, Alex",5
RENO-VERDI 1037,United States Senator (Democratic),None Of These Candidates,3
RENO-VERDI 1037,United States Senator (Democratic),"Poliak, Carlo",0
RENO-VERDI 1037,United States Senator (Democratic),"Reid, Harry",41
